QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,JMKPURQV,JMKP_RQV,JNONFDQV,JNON_DQV,JOTHSTQV,JOTH_TQV,JDINEOQV,JDIN_OQV,JALOUTQV,JALO_TQV,JMLPAYQV,JMLP_YQV,JSCHMLQV,JSCH_LQV,JMKGRCQV,JMKG_CQV,JALHOMQV,JALH_MQV,CIGARETX,CIGA_ETX,JCIGARQV,JCIG_RQV,JOTBACQV,JOTB_CQV,OTHTBACX,OTHT_ACX
20204,04385853,21,0,1,910,D,260,D,260,D,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04385883,21,0,1,1300,D,266,F,,A,0,D,0,D,,A,,A,874,F,0,D,,A,,A,,A,,A
20204,04385893,27,0,1,715,D,0,D,65,D,0,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20204,04385913,20,0,1,1300,D,130,D,,A,0,D,90,D,,A,,A,1170,D,0,D,,C,516,F,,A,,A
20204,04385933,25,0,1,2340,D,260,D,195,D,728,D,0,D,,A,,A,2080,D,0,D,,A,,A,,A,,A
20204,04385993,52,0,1,910,D,195,D,,A,0,D,60,D,,A,,A,715,D,60,D,,A,,A,,A,,A
20204,04386013,49,0,1,845,D,390,D,,A,130,D,24,D,,A,,A,455,D,300,D,20,D,260,D,,A,,A
20204,04386093,70,0,1,2600,D,390,D,325,D,0,D,0,D,,A,,A,2210,D,0,D,,A,,A,,A,,A
20204,04386113,23,0,1,780,D,130,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04386123,21,0,1,4550,D,650,D,,A,1950,D,0,D,,A,,A,3900,D,900,D,,A,,A,,A,,A
20204,04386153,23,0,1,5200,D,780,D,,A,1040,D,0,D,,A,,A,4420,D,120,D,,A,,A,,A,,A
20204,04386193,33,0,1,975,D,390,D,975,D,1300,D,0,D,,A,,A,585,D,90,D,,A,,A,,A,,A
20204,04386233,26,0,1,1820,D,390,D,,A,325,D,0,D,,A,,A,1430,D,60,D,,A,,A,,A,,A
20204,04386243,35,0,1,1950,D,585,D,,A,390,D,0,D,,A,,A,1365,D,300,D,,A,,A,,A,,A
20204,04386343,28,0,1,6500,D,1300,D,,A,650,D,0,D,,A,,A,5200,D,0,D,,A,,A,,A,,A
20204,04386353,13,0,1,2600,D,260,D,,A,650,D,0,D,,A,,A,2340,D,0,D,,A,,A,,A,,A
20204,04386403,12,0,1,650,D,65,D,,A,390,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20204,04386413,53,0,1,1105,D,0,D,,A,520,D,90,D,,A,,A,1105,D,60,D,,A,,A,,A,,A
20204,04386483,22,0,1,1040,D,260,D,,A,650,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20204,04386503,16,0,1,2275,D,1300,D,,A,0,D,0,D,,A,,A,975,D,0,D,60,D,780,D,,A,,A
20204,04386513,55,0,1,2600,D,325,D,,A,0,D,0,D,,A,,A,2275,D,30,D,,A,,A,,A,,A
20204,04386543,6,0,1,1170,D,130,D,,A,0,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20204,04386583,50,0,1,1950,D,325,D,195,D,520,D,0,D,,A,,A,1625,D,120,D,,A,,A,,A,,A
20204,04386603,35,0,1,1625,D,195,D,,A,455,D,75,D,,A,,A,1430,D,75,D,,A,,A,,A,,A
20204,04386633,13,0,1,1560,D,260,D,,A,650,D,0,D,,A,,A,1300,D,300,D,,A,,A,,A,,A
20204,04386773,53,0,1,1950,D,195,D,,A,650,D,0,D,,A,,A,1755,D,0,D,,A,,A,,A,,A
20204,04386803,39,0,1,1820,D,260,D,,A,650,D,1200,D,,A,,A,1560,D,360,D,,A,,A,,A,,A
20204,04386813,40,0,1,1950,D,390,D,,A,390,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20204,04386863,33,0,1,1560,D,260,D,,A,650,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20204,04386874,131,0,1,2600,D,520,D,910,D,2600,D,75,D,1690,D,113,D,2080,D,240,D,,A,,A,,A,,A
20204,04386883,23,0,1,3900,D,1300,D,,A,2600,D,75,D,,A,,A,2600,D,150,D,,A,,A,,A,,A
20204,04386893,58,0,1,3250,D,325,D,,A,715,D,0,D,,A,,A,2925,D,0,D,,A,,A,260,D,20,D
20204,04386934,14,0,1,2600,D,260,D,,A,1300,D,0,D,,A,,A,2340,D,0,D,40,D,520,D,,A,,A
20204,04386953,35,0,1,1040,D,325,D,,A,650,D,0,D,,A,,A,715,D,105,D,,A,,A,,A,,A
20204,04386963,31,0,1,1950,D,0,D,,A,0,D,0,D,,A,120,D,1950,D,242,F,,A,,A,,A,,A
20204,04386993,76,0,1,3250,D,338,D,156,D,858,D,0,D,,A,18,D,2912,D,0,D,,A,,A,,A,,A
20204,04387004,50,0,1,1430,D,390,D,,A,520,D,0,D,,A,,A,1040,D,900,D,,A,,A,,A,,A
20204,04387023,29,0,1,1950,D,650,D,,A,520,D,60,D,,A,,A,1300,D,300,D,20,D,260,D,,A,,A
20204,04387033,28,0,1,1300,D,0,D,1300,D,520,D,0,D,,A,,A,1300,D,300,D,,A,,A,,A,,A
20204,04387043,32,0,1,650,D,78,D,,A,0,D,0,D,,A,,A,572,D,0,D,,A,,A,,A,,A
20204,04387053,76,0,1,1950,D,325,D,390,D,390,D,0,D,,A,24,D,1625,D,30,D,,A,,A,,A,,A
20204,04387073,44,0,1,1300,D,260,D,260,D,117,D,0,D,,A,,A,1040,D,0,D,,C,559,F,,A,,A
20204,04387093,39,0,1,1300,D,260,D,,A,650,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20204,04387103,25,0,1,2600,D,2600,D,,A,0,D,0,D,,A,,A,0,D,0,D,,A,,A,,A,,A
20204,04387123,27,0,1,780,D,156,D,,A,195,D,0,D,,A,,A,624,D,0,D,,A,,A,,A,,A
20204,04387193,29,0,1,1950,D,325,D,,A,260,D,0,D,,A,,A,1625,D,0,D,,A,,A,,A,,A
20204,04387353,24,0,1,1950,D,390,D,,A,650,D,0,D,,A,,A,1560,D,120,D,,A,,A,,A,,A
20204,04387403,64,0,1,1625,D,650,D,,A,390,D,24,D,,A,,A,975,D,120,D,,A,,A,,A,,A
20204,04387413,33,0,1,1300,D,130,D,,A,325,D,0,D,,A,,A,1170,D,0,D,21,D,273,D,,A,,A
20204,04387423,14,0,1,975,D,390,D,,A,78,D,0,D,,A,,A,585,D,0,D,,A,,A,104,D,8,D
20204,04387443,20,0,1,780,D,130,D,,A,390,D,150,D,,A,,A,650,D,150,D,,A,,A,,A,,A
20204,04387493,16,0,1,0,D,,A,,A,0,D,0,D,,A,,A,0,D,0,D,,A,,A,,A,,A
20204,04387533,28,0,1,1625,D,130,D,,A,325,D,0,D,,A,,A,1495,D,0,D,,A,,A,,A,,A
20204,04387544,18,0,1,2600,D,390,D,,A,0,D,0,D,,A,,A,2210,D,0,D,,A,,A,,A,,A
20204,04387584,21,0,1,1950,D,390,D,,A,650,D,0,D,,A,,A,1560,D,60,D,,A,,A,,A,,A
20204,04387653,60,0,1,2600,D,520,D,,A,650,D,0,D,,A,,A,2080,D,0,D,,A,,A,,A,,A
20204,04387673,66,0,1,2080,D,520,D,390,D,0,D,0,D,,A,,A,1560,D,240,D,,A,,A,,A,,A
20204,04387693,28,0,1,1820,D,260,D,390,D,780,D,0,D,,A,,A,1560,D,120,D,,A,,A,,A,,A
20204,04387703,46,0,1,2860,D,390,D,,A,585,D,90,D,,A,,A,2470,D,375,D,,A,,A,,A,,A
20204,04387733,25,0,1,1950,D,780,D,1300,D,0,D,0,D,,A,,A,1170,D,300,D,,A,,A,,A,,A
20204,04387773,28,0,1,3900,D,260,D,,A,65,D,0,D,,A,,A,3640,D,1200,D,75,D,975,D,,A,,A
20204,04387783,37,0,1,1950,D,0,D,,A,1040,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20204,04387793,24,0,1,390,D,0,D,,A,0,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20204,04387863,33,0,1,780,D,65,D,,A,325,D,0,D,,A,,A,715,D,0,D,,A,,A,,A,,A
20204,04387923,43,0,1,3250,D,650,D,780,D,325,D,36,D,,A,,A,2600,D,180,D,21,D,273,D,,A,,A
20204,04387963,8,0,1,1300,D,260,D,,A,0,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20204,04387983,21,0,1,650,D,299,F,,A,1040,D,0,D,,A,,A,932,F,0,D,,A,,A,,A,,A
20204,04388073,21,0,1,1625,D,260,D,,A,650,D,0,D,,A,0,D,1365,D,0,D,,A,,A,,A,,A
20204,04388103,25,0,1,1170,D,195,D,,A,1820,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20204,04388163,36,0,1,1950,D,650,D,,A,1040,D,0,D,,A,,A,1300,D,60,D,,A,,A,,A,,A
20204,04388174,16,0,1,1560,D,130,D,,A,0,D,0,D,,A,,A,1430,D,0,D,,A,,A,,A,,A
20204,04388273,26,0,1,1040,D,260,D,195,D,195,D,30,D,,A,,A,780,D,180,D,,A,,A,,A,,A
20204,04388283,24,0,1,2600,D,390,D,,A,0,D,0,D,,A,,A,2210,D,0,D,,A,,A,,A,,A
20204,04388303,31,0,1,1950,D,130,D,,A,780,D,0,D,,A,,A,1820,D,150,D,,A,,A,,A,,A
20204,04388314,15,0,1,3120,D,390,D,,A,0,D,0,D,,A,,A,2730,D,0,D,30,D,390,D,,A,,A
20204,04388323,29,0,1,494,D,65,D,130,D,195,D,0,D,,A,,A,429,D,0,D,,A,,A,,A,,A
20204,04388353,44,0,1,2756,D,0,D,,A,975,D,480,D,,A,,A,2756,D,420,D,,A,,A,,A,,A
20204,04388363,36,0,1,1950,D,325,D,975,D,195,D,0,D,,A,,A,1625,D,0,D,,A,,A,,A,,A
20204,04388383,31,0,1,975,D,390,D,195,D,325,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20204,04388453,22,0,1,1300,D,260,D,,A,0,D,0,D,,A,,A,1040,D,137,F,,A,,A,,A,,A
20204,04388483,57,0,1,2340,D,468,D,78,D,169,D,0,D,,A,,A,1872,D,0,D,,A,,A,,A,,A
20204,04388493,39,0,1,1625,D,260,D,,A,520,D,60,D,,A,,A,1365,D,0,D,18,D,234,D,,A,,A
20204,04388653,15,0,1,975,D,130,D,,A,0,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20204,04388703,21,0,1,1950,D,195,D,,A,0,D,0,D,,A,,A,1755,D,0,D,,A,,A,,A,,A
20204,04388713,29,0,1,1300,D,390,D,,A,260,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20204,04388763,45,0,1,2600,D,260,D,,A,780,D,0,D,,A,,A,2340,D,0,D,,A,,A,,A,,A
20204,04388773,22,0,1,520,D,130,D,,A,390,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20204,04388793,53,0,1,1729,D,130,D,325,D,65,D,0,D,,A,,A,1599,D,1350,D,,A,,A,,A,,A
20204,04388843,36,0,1,455,D,65,D,,A,195,D,36,D,,A,,A,390,D,60,D,,A,,A,,A,,A
20204,04388853,41,0,1,3575,D,390,D,,A,780,D,0,D,,A,,A,3185,D,60,D,,A,,A,,A,,A
20204,04388873,47,0,1,1950,D,390,D,455,D,0,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20204,04388903,34,0,1,520,D,0,D,,A,26,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20204,04388913,8,0,1,3900,D,520,D,,A,390,D,0,D,,A,,A,3380,D,0,D,,A,,A,,A,,A
20204,04388923,8,0,1,2925,D,325,D,,A,260,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20204,04388943,62,0,1,975,D,385,F,,A,780,D,126,F,,A,,A,1549,F,161,F,,A,,A,,A,,A
20204,04388963,35,0,1,780,D,260,D,,A,260,D,0,D,,A,,A,520,D,0,D,35,D,455,D,,A,,A
20204,04388993,49,0,1,780,D,195,D,78,D,65,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20204,04389013,53,0,1,3124,F,,A,,A,1178,F,214,F,588,D,,A,2578,F,242,F,,A,,A,,A,,A
20204,04389033,53,0,1,2600,D,650,D,650,D,975,D,90,D,,A,25,D,1950,D,90,D,,A,,A,,A,,A
20204,04389043,37,0,1,2600,D,260,D,,A,650,D,0,D,,A,,A,2340,D,120,D,,A,,A,,A,,A
20204,04389053,39,0,1,1300,D,195,D,,A,1300,D,0,D,,A,,A,1105,D,240,D,,A,,A,,A,,A
20204,04389103,11,0,1,650,D,65,D,,A,0,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20204,04389123,17,0,1,1235,D,260,D,,A,260,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20204,04389153,38,0,1,650,D,0,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04389183,18,0,1,650,D,195,D,,A,0,D,0,D,,A,,A,455,D,0,D,,A,,A,,A,,A
20204,04389213,22,0,1,1950,D,13,D,,A,117,D,0,D,,A,,A,1937,D,0,D,30,D,390,D,,A,,A
20204,04389273,47,0,1,1690,D,0,D,260,D,650,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20204,04389293,31,0,1,520,D,130,D,,A,260,D,0,D,,A,,A,390,D,60,D,,A,,A,,A,,A
20204,04389303,24,0,1,1300,D,130,D,,A,520,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20204,04389323,22,0,1,1560,D,390,D,,A,785,F,109,F,,A,,A,1170,D,178,F,,A,,A,,A,,A
20204,04389333,27,0,1,1560,D,260,D,,A,260,D,0,D,,A,,A,1300,D,0,D,20,D,260,D,,A,,A
20204,04389343,29,0,1,1300,D,390,D,,A,1885,D,0,D,,A,,A,910,D,0,D,35,D,455,D,,A,,A
20204,04389364,30,0,1,1300,D,130,D,,A,0,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20204,04389453,28,0,1,1300,D,455,D,,A,195,D,225,D,,A,,A,845,D,225,D,,A,,A,,A,,A
20204,04389493,17,0,1,1950,D,260,D,,A,650,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20204,04389544,24,0,1,325,D,0,D,,A,910,D,0,D,,A,,A,325,D,300,D,50,D,650,D,,A,,A
20204,04389563,23,0,1,2275,D,325,D,260,D,650,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20204,04389573,22,0,1,1300,D,325,D,260,D,260,D,0,D,,A,,A,975,D,60,D,,A,,A,,A,,A
20204,04389683,37,0,1,1300,D,130,D,,A,390,D,0,D,,A,,A,1170,D,300,D,,A,,A,,A,,A
20204,04389693,57,0,1,1430,D,130,D,,A,390,D,0,D,,A,,A,1300,D,0,D,100,D,1300,D,,A,,A
20204,04389714,36,0,1,260,D,0,D,,A,325,D,0,D,281,D,,A,260,D,0,D,,A,,A,,A,,A
20204,04389733,24,0,1,390,D,0,D,,A,0,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20204,04389743,40,0,1,1950,D,325,D,,A,325,D,0,D,,A,,A,1625,D,150,D,,A,,A,,A,,A
20204,04389763,69,0,1,5200,D,520,D,,A,650,D,0,D,,A,,A,4680,D,1350,D,,A,,A,,A,,A
20204,04389793,15,0,1,780,D,130,D,,A,65,D,0,D,,A,,A,650,D,0,D,20,D,260,D,,A,,A
20204,04389813,41,0,1,975,D,299,F,325,D,78,D,0,D,,A,,A,932,F,0,D,20,D,260,D,,A,,A
20204,04389863,30,0,1,5200,D,650,D,,A,5200,D,0,D,,A,,A,4550,D,300,D,,A,,A,,A,,A
20204,04389883,26,0,1,650,D,0,D,,A,130,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04390023,30,0,1,780,D,390,D,,A,260,D,0,D,,A,,A,390,D,0,D,,A,,A,,A,,A
20204,04390053,57,0,1,2600,D,130,D,1300,D,650,D,60,D,,A,,A,2470,D,300,D,,A,,A,,A,,A
20204,04390083,21,0,1,1170,D,376,F,465,F,780,D,0,D,,A,,A,1298,F,36,D,,A,,A,,A,,A
20204,04390093,10,0,1,195,D,0,D,,A,0,D,0,D,,A,,A,195,D,0,D,,A,,A,,A,,A
20204,04390243,42,0,1,1755,D,130,D,182,D,650,D,0,D,,A,,A,1625,D,18,D,,A,,A,,A,,A
20204,04390253,57,0,1,2600,D,1040,D,,A,1300,D,150,D,,A,,A,1560,D,300,D,,A,,A,390,D,30,D
20204,04390353,21,0,1,2600,D,780,D,,A,325,D,90,D,,A,,A,1820,D,225,D,,A,,A,,A,,A
20204,04390363,51,0,1,3575,D,780,D,,A,2600,D,0,D,,A,,A,2795,D,180,D,,A,,A,,A,,A
20204,04390373,24,0,1,2275,D,650,D,,A,910,D,0,D,,A,,A,1625,D,210,D,,A,,A,,A,,A
20204,04390383,76,0,1,3900,D,1625,D,130,D,650,D,0,D,,A,,A,2275,D,30,D,,A,,A,,A,,A
20204,04390393,18,0,1,3250,D,650,D,,A,780,D,0,D,,A,,A,2600,D,0,D,,A,,A,,A,,A
20204,04390433,12,0,1,2600,D,260,D,,A,390,D,0,D,,A,,A,2340,D,126,F,,A,,A,,A,,A
20204,04390443,18,0,1,650,D,0,D,,A,650,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04390453,14,0,1,1040,D,130,D,,A,0,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20204,04390463,48,0,1,3250,D,195,D,975,D,780,D,120,D,,A,,A,3055,D,300,D,,A,,A,,A,,A
20204,04390473,22,0,1,650,D,130,D,,A,65,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20204,04390483,36,0,1,2743,D,260,D,325,D,975,D,0,D,,A,,A,2483,D,0,D,,A,,A,,A,,A
20204,04390493,52,0,1,1950,D,325,D,650,D,650,D,0,D,,A,,A,1625,D,120,D,,A,,A,,A,,A
20204,04390523,23,0,1,2600,D,260,D,,A,2600,D,0,D,,A,,A,2340,D,0,D,,A,,A,227,F,,C
20204,04390593,28,0,1,1300,D,260,D,,A,0,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20204,04390623,9,0,1,624,D,0,D,,A,0,D,0,D,,A,,A,624,D,0,D,,A,,A,,A,,A
20204,04390663,42,0,1,2600,D,260,D,650,D,520,D,0,D,,A,,A,2340,D,300,D,,A,,A,,A,,A
20204,04390674,25,0,1,2600,D,650,D,,A,1170,D,60,D,,A,,A,1950,D,300,D,,A,,A,,A,,A
20204,04390713,56,0,1,1625,D,325,D,,A,1300,D,150,D,,A,,A,1300,D,90,D,,A,,A,,A,,A
20204,04390723,21,0,1,975,D,325,D,,A,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04390763,31,0,1,1300,D,325,D,650,D,780,D,0,D,,A,,A,975,D,30,D,,A,,A,,A,,A
20204,04390803,49,0,1,1625,D,520,D,,A,390,D,0,D,,A,,A,1105,D,150,D,,A,,A,,A,,A
20204,04390843,41,0,1,1950,D,650,D,,A,390,D,0,D,,A,,A,1300,D,90,D,,A,,A,,A,,A
20204,04390913,46,0,1,2340,D,520,D,,A,325,D,0,D,,A,,A,1820,D,0,D,,A,,A,,A,,A
20204,04390933,20,0,1,975,D,195,D,,A,325,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20204,04390993,31,0,1,1300,D,260,D,,A,325,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20204,04391013,6,0,1,1300,D,520,D,,A,780,D,0,D,,A,,A,780,D,0,D,50,D,650,D,,A,,A
20204,04391043,29,0,1,975,D,195,D,1365,D,0,D,0,D,,A,,A,780,D,0,D,,A,,A,,A,,A
20204,04391083,22,0,1,1365,D,390,D,,A,0,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20204,04391093,26,0,1,1950,D,390,D,,A,260,D,0,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20204,04391103,39,0,1,1625,D,650,D,,A,975,D,165,D,,A,,A,975,D,330,D,,A,,A,,A,,A
20204,04391113,23,0,1,1625,D,195,D,,A,0,D,0,D,,A,,A,1430,D,0,D,,A,,A,,A,,A
20204,04391124,50,0,1,1625,D,325,D,,A,195,D,0,D,,A,,A,1300,D,30,D,,A,,A,,A,,A
20204,04391143,52,0,1,1950,D,325,D,65,D,650,D,0,D,,A,,A,1625,D,0,D,,A,,A,,A,,A
20204,04391164,23,0,1,1300,D,390,D,650,D,520,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20204,04391203,24,0,1,1300,D,65,D,,A,650,D,0,D,,A,,A,1235,D,300,D,,A,,A,,A,,A
20204,04391213,15,0,1,650,D,65,D,,A,0,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20204,04391253,20,0,1,975,D,325,D,,A,0,D,0,D,,A,,A,650,D,0,D,20,D,260,D,,A,,A
20204,04391263,42,0,1,1625,D,520,D,,A,715,D,90,D,,A,,A,1105,D,240,D,,A,,A,,A,,A
20204,04391293,44,0,1,2600,D,325,D,650,D,1300,D,0,D,,A,,A,2275,D,600,D,,A,,A,,A,,A
20204,04391303,30,0,1,325,D,65,D,195,D,0,D,0,D,780,D,,A,260,D,120,D,,A,,A,,A,,A
20204,04391314,33,0,1,1560,D,390,D,,A,520,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20204,04391333,32,0,1,2080,D,130,D,724,F,156,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20204,04391344,12,0,1,975,D,520,D,,A,390,D,0,D,,A,,A,455,D,0,D,45,D,585,D,,A,,A
20204,04391353,35,0,1,1950,D,260,D,130,D,650,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20204,04391373,31,0,1,2600,D,0,D,,A,975,D,0,D,,A,,A,2600,D,300,D,,A,,A,,A,,A
20204,04391383,38,0,1,1703,D,78,D,,A,195,D,0,D,,A,,A,1625,D,60,D,,A,,A,,A,,A
20204,04391393,29,0,1,715,D,260,D,,A,0,D,0,D,,A,,A,455,D,0,D,,A,,A,,A,,A
20204,04391424,27,0,1,1560,D,260,D,,A,1300,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20204,04391453,65,0,1,2860,D,650,D,,A,390,D,0,D,,A,,A,2210,D,240,D,,A,,A,,A,,A
20204,04391463,17,0,1,585,D,104,D,,A,0,D,0,D,,A,,A,481,D,60,D,,A,,A,,A,,A
20204,04391473,24,0,1,1950,D,390,D,,A,650,D,0,D,,A,,A,1560,D,120,D,,A,,A,,A,,A
20204,04391483,19,0,1,2600,D,702,D,,A,0,D,0,D,,A,,A,1898,D,0,D,,A,,A,,A,,A
20204,04391533,34,0,1,1950,D,650,D,,A,520,D,60,D,,A,,A,1300,D,150,D,,A,,A,,A,,A
20204,04391603,63,0,1,1950,D,390,D,130,D,975,D,45,D,,A,,A,1560,D,0,D,,A,,A,,A,,A
20204,04391613,37,0,1,1040,D,195,D,,A,650,D,0,D,,A,,A,845,D,0,D,,A,,A,,A,,A
20204,04391663,33,0,1,1300,D,378,F,,A,0,D,0,D,,A,,A,1232,F,75,D,,A,,A,,A,,A
20204,04391693,25,0,1,2600,D,325,D,,A,650,D,0,D,,A,,A,2275,D,150,D,,A,,A,,A,,A
20204,04391733,22,0,1,1950,D,130,D,,A,0,D,0,D,,A,,A,1820,D,0,D,,A,,A,,A,,A
20204,04391743,21,0,1,2600,D,650,D,,A,0,D,0,D,,A,,A,1950,D,0,D,,C,442,F,,A,,A
20204,04391783,15,0,1,260,D,0,D,,A,52,D,0,D,,A,,A,260,D,0,D,40,D,520,D,,A,,A
20204,04391793,18,0,1,585,D,0,D,,A,0,D,0,D,,A,,A,585,D,0,D,,A,,A,,A,,A
20204,04391813,41,0,1,5200,D,1300,D,390,D,1040,D,120,D,,A,,A,3900,D,120,D,,A,,A,,A,,A
20204,04391853,18,0,1,585,D,195,D,,A,390,D,0,D,,A,,A,390,D,66,D,,A,,A,,A,,A
20204,04391863,30,0,1,1300,D,130,D,,A,0,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20204,04391873,17,0,1,1950,D,0,D,,A,0,D,0,D,,A,,A,1950,D,0,D,,A,,A,,A,,A
20204,04391923,17,0,1,1300,D,260,D,,A,130,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20204,04391943,42,0,1,3250,D,650,D,325,D,650,D,60,D,,A,,A,2600,D,75,D,,A,,A,,A,,A
20204,04392123,27,0,1,2405,D,390,D,,A,0,D,0,D,,A,,A,2015,D,75,D,,A,,A,,A,,A
20204,04392133,24,0,1,650,D,65,D,,A,130,D,0,D,,A,,A,585,D,0,D,15,D,195,D,,A,,A
20204,04392143,19,0,1,2600,D,195,D,130,D,650,D,0,D,,A,,A,2405,D,0,D,,A,,A,,A,,A
20204,04392153,19,0,1,1300,D,130,D,,A,362,F,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20204,04392163,33,0,1,2275,D,325,D,,A,520,D,0,D,,A,,A,1950,D,120,D,,A,,A,,A,,A
20204,04392233,47,0,1,1300,D,390,D,,A,390,D,0,D,,A,,A,910,D,0,D,,A,,A,,A,,A
20204,04392253,33,0,1,2600,D,715,D,195,D,1950,D,0,D,,A,,A,1885,D,0,D,,A,,A,,A,,A
20204,04392273,27,0,1,1430,D,325,D,585,D,1300,D,525,D,,A,,A,1105,D,225,D,,A,,A,,A,,A
20204,04392293,19,0,1,1300,D,260,D,,A,260,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20204,04392313,29,0,1,1950,D,975,D,,A,0,D,0,D,,A,,A,975,D,0,D,,A,,A,,A,,A
20204,04392373,25,0,1,1885,D,260,D,,A,390,D,0,D,,A,,A,1625,D,150,D,,A,,A,,A,,A
20204,04392393,31,0,1,650,D,195,D,,A,260,D,0,D,,A,,A,455,D,0,D,,A,,A,,A,,A
20204,04392413,46,0,1,3250,D,325,D,2080,D,1040,D,0,D,,A,,A,2925,D,0,D,,A,,A,,A,,A
20204,04392423,34,0,1,1300,D,0,D,,A,0,D,0,D,,A,,A,1300,D,0,D,,A,,A,,A,,A
20204,04392473,30,0,1,1300,D,130,D,,A,0,D,0,D,,A,,A,1170,D,0,D,,A,,A,,A,,A
20204,04392484,13,0,1,650,D,0,D,,A,156,D,0,D,,A,,A,650,D,9,D,,A,,A,,A,,A
20204,04392493,59,0,1,3900,D,1300,D,,A,325,D,0,D,,A,,A,2600,D,600,D,,A,,A,78,D,6,D
20204,04392583,29,0,1,1561,F,,A,,A,530,F,117,F,,A,,A,1232,F,176,F,,A,,A,,A,,A
20204,04392613,24,0,1,1690,D,650,D,,A,1820,D,0,D,,A,,A,1040,D,0,D,,A,,A,,A,,A
20204,04392633,47,0,1,1950,D,260,D,260,D,1950,D,0,D,,A,,A,1690,D,0,D,,A,,A,,A,,A
20204,04392663,33,0,1,1625,D,195,D,,A,0,D,0,D,,A,,A,1430,D,0,D,90,D,1170,D,,A,,A
20204,04392673,49,0,1,494,D,39,D,,A,195,D,30,D,,A,,A,455,D,0,D,,A,,A,,A,,A
20204,04392693,28,0,1,650,D,130,D,,A,0,D,0,D,,A,,A,520,D,0,D,,A,,A,,A,,A
20204,04392733,33,0,1,1300,D,325,D,,A,390,D,60,D,,A,,A,975,D,90,D,,A,,A,,A,,A
20204,04392813,20,0,1,780,D,130,D,,A,260,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
20204,04392833,49,0,1,1300,D,130,D,,A,0,D,0,D,,A,,A,1170,D,420,D,,A,,A,,A,,A
20204,04392853,18,0,1,650,D,0,D,455,D,0,D,0,D,,A,,A,650,D,0,D,,A,,A,,A,,A
