QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,WHATPART,WHAT_ART,TRIPIDBC,TRIP_DBC,NUMSAME,NUMSAME_,EOTRIPMO,EOTR_PMO,NUMNIGHT,NUMN_GHT,FOODDEAL,FOOD_EAL,LODGDEAL,LODG_EAL,TRANDEAL,TRAN_EAL,ELSEDEAL,ELSE_EAL,CMLOCALY,CMLO_ALY,CMPLANEY,CMPL_NEY,CMTRAINY,CMTR_INY,CMBUSY,CMBUSY_,CMSHIPY,CMSHIPY_,RTCARY,RTCARY_,RTMOPEDY,RTMO_EDY,RTBOATY,RTBOATY_,RTCAMPY,RTCAMPY_,RTOTHERY,RTOT_ERY,PVCARY,PVCARY_,PVELSEY,PVELSEY_,PVTRANSY,PVTR_NSY,CMLOCALX,CMLO_ALX,CMPLANEX,CMPL_NEX,CMTRAINX,CMTR_INX,CMBUSX,CMBUSX_,CMSHIPX,CMSHIPX_,RTCARX,RTCARX_,RTMOPEDX,RTMO_EDX,RTBOATX,RTBOATX_,RTCAMPX,RTCAMPX_,RTOTHERX,RTOT_ERX,GASOILX,GASOILX_,TRPTOLLX,TRPT_LLX,PARKINGX,PARK_NGX,LDGCOSTX,LDGC_STX,TRPALCHX,TRPA_CHX,TRPALCGX,TRPA_CGX,TRPSPRTX,TRPS_RTX,TRPETRTX,TRPE_RTX,TRPGFTCX,TRPG_TCX,QTRFLAX,QTRFLAX_,QTRGLAX,QTRGLAX_
20204,04407953,39,0,1,1,D,7,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,,A,20,D,,A,,A,,A,25,D,30,D,,A
20204,04407953,40,0,1,1,D,8,D,4,D,09,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,150,D,,A,,A,,A,150,D,150,D,,A
20204,04407953,41,0,1,1,D,9,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,50,D,,A,,A,,A,50,D,100,D,,A
20204,04407953,42,0,2,1,D,4,D,1,D,09,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,75,D,,A,,A,300,D,100,D,30,D,,A,,A,500,D,400,D,50,D
20204,04407953,43,0,2,1,D,8,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,40,D,25,D,,A,,A,,A,60,D,0,D
20204,04408073,26,0,1,1,D,1,D,3,D,10,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D
20204,04408373,55,0,1,1,D,5,D,2,D,10,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04408373,56,0,1,1,D,6,D,2,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04408373,57,0,1,1,D,7,D,1,D,09,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,140,D,,A
20204,04408373,58,0,2,1,D,8,D,1,D,09,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04408444,30,0,1,1,D,1,D,1,D,11,D,6,D,1,D,1,D,2,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,17,D,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,53,D,3206,G,252,G,,A,,A,250,D,,A,842,G,,A
20204,04408484,14,0,1,1,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04408633,60,0,1,2,D,2,D,1,D,10,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,70,D,60,D,100,D
20204,04408633,61,0,1,2,D,3,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20204,04408823,35,0,1,1,D,2,D,7,D,10,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,840,D,,A,,A,,A,40,D,150,D,,A,,A,44,D,337,D,0,D
20204,04408823,36,0,2,1,D,1,D,4,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,980,D,196,D,,A,6601,T,420,D,,A,,A,,A,,A,980,D,,A
20204,04408943,25,0,2,2,D,1,D,1,D,09,D,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,,A,,A,,A,,A,,A,,A,,A,,A,260,D,,A
20204,04408973,24,0,1,1,D,4,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,154,D,9,D,,A,,A,,A,,A,211,D,,A
20204,04408973,25,0,2,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,120,D,,A,,A,160,D,,A,,A,,A,,A,,A,,A,,A
20204,04408973,26,0,2,1,D,3,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,300,D,,A,,A,240,D,,A,,A,,A,,A,,A,200,D,,A
20204,04409344,14,0,1,1,D,3,D,1,D,11,D,10,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,100,D,,A,,A,50,D,,A,150,D,,A
20204,04409344,15,0,2,1,D,2,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,,A,,A,,A,,A,150,D,,A,,A,233,D,,A,,A,,A,,A,,A,65,D,,A
20204,04409373,22,0,1,2,D,1,D,2,D,09,D,21,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,350,D,150,D
20204,04409644,37,0,1,1,D,1,D,1,D,10,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,500,D,,A,,A,,A,,A,,A,100,D,,A
20204,04409843,48,0,1,1,D,1,D,2,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,40,D,,A,,A,,A,,A,160,D,,A
20204,04410263,39,0,1,1,D,4,D,1,D,11,D,14,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A
20204,04410263,40,0,1,1,D,5,D,1,D,10,D,9,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,20,D,,A,,A,,A,,A,60,D,,A
20204,04410263,41,0,1,1,D,6,D,2,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A
20204,04410263,42,0,2,1,D,1,D,1,D,09,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,100,D,,A,,A,,A,,A,100,D,,A
20204,04410413,27,0,1,1,D,1,D,1,D,11,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04410633,20,0,2,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04410673,25,0,2,1,D,2,D,1,D,09,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,42,D,,A,,A,55,D,,A,,A,,A,,A,,A,160,D,10,D
20204,04410703,11,0,1,1,D,2,D,1,D,11,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,750,D,,A,,A,,A,,A,,A,,A,,A
20204,04410723,27,0,1,1,D,1,D,1,D,10,D,2,D,2,D,2,D,1,D,2,D,,A,,A,,A,04,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,G,78,G,,A,118,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,,A,,A,250,D,,A
20204,04411173,16,0,1,1,D,1,D,1,D,09,D,60,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,200,D,,A,,A,,A,150,D,,A,,A,,A,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,100,D,300,D
20204,04411303,26,0,2,1,D,1,D,1,D,09,D,3,D,2,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2500,G,,A,,A,,A,1500,D,,A,,A,,A
20204,04412134,34,0,1,1,D,3,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2000,D,,A,,A,,A,,A,,A,400,D,,A
20204,04412134,35,0,2,1,D,2,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,25,D,,A,,A,1000,D,,A,,A,,A,,A,,A,40,D,,A
20204,04412183,13,0,1,1,D,1,D,1,D,11,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,128,F,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,D
20204,04412423,15,0,1,1,D,2,D,1,D,10,D,2,D,2,D,1,D,1,D,2,D,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,63,G,346,G,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,591,G,,A,15,F,,A,,A,450,D,115,D,35,F
20204,04412423,16,0,2,1,D,1,D,1,D,09,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,220,D,25,D,60,F,20,D,,A,,A,50,D,120,F
20204,04412803,22,0,2,1,D,1,D,1,D,09,D,3,D,2,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,8,D,,A,90,D,350,G,,A,,A,,A,200,D,160,D,100,D,,A
20204,04412814,19,0,1,1,D,1,D,1,D,09,D,4,D,,A,,A,,A,,A,01,D,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,500,D,70,D,,A,,A,,A,600,D,130,D,130,D
20204,04412973,15,0,1,1,D,1,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,70,D
20204,04413403,42,0,1,1,D,2,D,1,D,09,D,4,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,190,D,,A
20204,04413473,63,0,1,1,D,1,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,,A,,A,,A,400,D,,A,,A,,A,65,D,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A
20204,04414133,10,0,1,2,D,1,D,2,D,10,D,2,D,2,D,1,D,2,D,2,D,,A,,A,,A,,A,,A,06,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,0,D,,A,,A,,A,,A,100,D,19,D,,A,1700,G,,A,,A,,A,,A,,A,,A,,A
20204,04414253,56,0,1,1,D,5,D,1,D,10,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A
20204,04414253,57,0,1,1,D,6,D,1,D,10,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,,A,,A,28,D,,A,,A,,A,,A,,A,,A,10,D
20204,04414253,58,0,1,1,D,7,D,1,D,10,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,15,D,30,D,,A
20204,04414253,59,0,1,1,D,8,D,1,D,10,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,,A,10,D,20,D,,A
20204,04414253,60,0,2,2,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,24,D,,A,,A,,A,,A,,A,,A,,A
20204,04414253,61,0,2,1,D,4,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,96,D,,A,,A,173,D,,A,10,D,,A,,A,,A,31,D,56,D
20204,04414393,37,0,1,1,D,1,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A
20204,04414683,41,0,2,1,D,2,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,20,D,,A,,A,,A,,A,60,D,,A
20204,04415003,12,0,1,1,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,230,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,230,D,100,D,,A,,A,,A,,A,300,D,,A
20204,04415153,54,0,1,1,D,1,D,1,D,10,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,89,F,,A,,A,2338,D,,A,,A,22,D,,A,,A,27,D,,A
20204,04415153,55,0,1,1,D,2,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,89,F,2,F,,A,342,D,15,F,,A,99,D,,A,,A,60,F,,A
20204,04415153,56,0,1,2,D,3,D,1,D,10,D,4,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,89,F,1,F,,A,,A,,A,,A,,A,,A,,A,17,D,,A
20204,04415244,30,0,1,1,D,2,D,1,D,10,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,,A,80,D,,A
20204,04415244,31,0,1,1,D,3,D,1,D,09,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,,A,,A,,A,50,D,160,D,,A
20204,04415363,43,0,2,1,D,1,D,1,D,09,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4,D,,A,30,D,6,D,,A,,A,,A,,A,24,D,,A
20204,04415413,42,0,2,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,30,D,,A,25,D
20204,04415473,44,0,1,1,D,3,D,1,D,11,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,80,D,,A,,A,,A,,A,25,D,200,D,50,D
20204,04415703,37,0,2,1,D,1,D,1,D,09,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,,A,,A,,A,,A,,A,,A,15,D,,A,,A,,A
20204,04415733,46,0,1,1,D,1,D,2,D,11,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04415963,28,0,1,1,D,1,D,1,D,10,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,40,D,,A,150,D,25,D,,A,,A,,A,,A,500,D,,A
20204,04416053,34,0,1,1,D,2,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,208,D,,A,,A,,A,,A,,A,250,D,,A
20204,04416093,62,0,1,1,D,4,D,1,D,11,D,10,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,13,D,16,D,,A,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04416093,63,0,2,1,D,4,D,2,D,09,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A
20204,04416104,28,0,2,1,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,,A,,A,535,D,100,D,,A,,A,,A,,A,300,D,,A
20204,04416104,29,0,2,1,D,2,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,35,D,,A,,A,300,D,,A,,A,,A,,A,,A,,A,,A
20204,04416163,21,0,1,2,D,1,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,50,D,,A,,A,,A,,A,,A,,A,,A,250,D,500,D,,A
20204,04416203,60,0,1,1,D,2,D,1,D,10,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,308,D,,A,,A,,A,350,D,,A,145,D,,A
20204,04416713,35,0,1,2,D,1,D,1,D,11,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,5,D,10,D,,A,,A,,A,,A,,A,29,F,60,D,,A
20204,04416753,22,0,1,1,D,2,D,1,D,10,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,6601,T,,A,,A,,A,,A,,A,300,F,750,D
20204,04416973,38,0,1,1,D,1,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,06,D,,A,,A,,A,,A,13,D,16,D,,A,,A,1500,D,,A,,A,,A,120,D,,A,,A,,A,,A,15,D,,A,,A,,A,,A,,A,250,D,,A,,A,250,D,,A
20204,04417013,31,0,1,1,D,2,D,1,D,11,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,10,D,,A,,A,,A,,A,100,D,,A,150,D,100,D
20204,04417013,32,0,2,1,D,1,D,1,D,09,D,3,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,,A,,A,450,D,60,D,,A,,A,,A,,A,440,D,,A
20204,04417093,33,0,2,1,D,1,D,1,D,09,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,400,D,,A,,A,,A,,A,,A,15,D,25,D
20204,04417154,44,0,1,1,D,2,D,1,D,09,D,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,110,D,,A,,A,1800,D,20,D,,A,,A,,A,,A,480,D,150,D
20204,04417154,45,0,1,1,D,3,D,1,D,11,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,750,D,20,D,,A,,A,350,D,,A,330,D,100,D
20204,04417223,69,0,1,1,D,3,D,1,D,10,D,45,D,,A,,A,,A,,A,,A,02,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,,A,,A,,A,1700,D,1700,D
20204,04417463,25,0,1,1,D,3,D,1,D,09,D,5,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,,A,,A,150,D,40,D,,A,550,D,,A,,A,110,D,50,D
20204,04417463,26,0,1,1,D,4,D,3,D,09,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,,A,,A,,A,,A,10,D,,A,,A,,A,,A,10,D
20204,04417463,27,0,1,1,D,5,D,1,D,10,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,,A,,A,140,D,,A,10,D,,A,,A,,A,10,D,0,D
20204,04417504,25,0,2,1,D,1,D,1,D,09,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,48,D,,A,,A,,A,,A,,A,,A,,A,,A,10,D,,A
