QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,VOPREGY,VOPREGY_,VOPMO_C,VOPMO_C_,VOPREGX,VOPREGX_,VOPRGY1,VOPRGY1_,VOPRGY2,VOPRGY2_,VOPRGY3,VOPRGY3_,VOPRGY4,VOPRGY4_
20204,04310624,26,2,1,420,D,08,D,9,E,,A,,A,,A,,A
20204,04310624,26,3,1,405,D,08,D,100,E,,A,,A,,A,,A
20204,04310764,33,0,1,420,D,09,D,70,D,,A,,A,,A,,A
20204,04310954,25,0,1,420,D,09,D,20,D,,A,,A,,A,,A
20204,04311064,50,0,1,420,D,07,D,333,D,,A,,A,,A,,A
20204,04311214,45,0,1,400,D,09,D,37,D,,A,,A,,A,,A
20204,04311344,26,0,2,410,D,07,D,7,D,,A,,A,,A,,A
20204,04311344,27,0,2,420,D,07,D,74,D,,A,,A,,A,,A
20204,04311544,32,0,1,405,D,07,D,236,D,,A,,A,,A,,A
20204,04311874,33,0,1,420,D,08,D,300,D,,A,,A,,A,,A
20204,04311874,34,0,1,410,D,08,D,80,D,,A,,A,,A,,A
20204,04311924,11,0,1,400,D,07,D,80,D,,A,,A,,A,,A
20204,04311934,62,0,1,410,D,07,D,58,D,,A,,A,,A,,A
20204,04311934,63,0,1,410,D,08,D,58,D,,A,,A,,A,,A
20204,04312014,78,0,2,410,D,07,D,40,D,,A,,A,,A,,A
20204,04312044,33,0,1,420,D,09,D,70,D,,A,,A,,A,,A
20204,04312114,38,0,1,420,D,09,D,120,D,,A,,A,,A,,A
20204,04312144,40,0,1,400,D,09,D,27,D,,A,,A,,A,,A
20204,04312274,28,0,1,420,D,08,D,66,D,,A,,A,,A,,A
20204,04312284,28,0,1,405,D,09,D,300,D,,A,,A,,A,,A
20204,04312344,78,0,2,400,D,07,D,82,D,,A,,A,,A,,A
20204,04312664,33,0,1,410,D,07,D,40,D,,A,,A,,A,,A
20204,04312684,48,0,1,420,D,09,D,70,D,,A,,A,,A,,A
20204,04312724,36,0,1,420,D,08,D,80,D,,A,,A,,A,,A
20204,04312804,30,0,1,420,D,07,D,76,D,,A,,A,,A,,A
20204,04312974,28,0,1,420,D,09,D,45,D,,A,,A,,A,,A
20204,04313104,22,0,1,400,D,09,D,52,D,,A,,A,,A,,A
20204,04313144,45,0,1,420,D,07,D,100,D,,A,,A,,A,,A
20204,04313144,46,0,1,420,D,09,D,282,D,,A,,A,,A,,A
20204,04313184,29,0,1,410,D,08,D,9,D,,A,,A,,A,,A
20204,04313184,30,0,1,420,D,08,D,29,D,,A,,A,,A,,A
20204,04313204,62,0,1,420,D,09,D,57,D,,A,,A,,A,,A
20204,04313294,69,0,2,420,D,07,D,85,D,,A,,A,,A,,A
20204,04313314,25,0,1,420,D,07,D,211,D,,A,,A,,A,,A
20204,04313464,30,0,1,420,D,07,D,85,D,,A,,A,,A,,A
20204,04313534,24,0,1,430,D,08,D,,H,415,D,405,D,,A,,A
20204,04313534,24,1,1,420,D,08,D,260,E,,A,,A,,A,,A
20204,04313724,23,0,1,420,D,08,D,85,D,,A,,A,,A,,A
20204,04313754,21,0,1,420,D,09,D,250,D,,A,,A,,A,,A
20204,04313774,95,0,1,430,D,09,D,,H,415,D,405,D,,A,,A
20204,04313774,95,1,1,420,D,09,D,276,E,,A,,A,,A,,A
20204,04313774,95,2,1,405,D,09,D,224,E,,A,,A,,A,,A
20204,04313794,16,0,2,420,D,07,D,74,D,,A,,A,,A,,A
20204,04313794,17,0,2,420,D,07,D,10,D,,A,,A,,A,,A
20204,04313834,39,0,1,420,D,07,D,85,D,,A,,A,,A,,A
20204,04313834,40,0,1,420,D,07,D,245,D,,A,,A,,A,,A
20204,04313844,27,0,1,420,D,08,D,400,D,,A,,A,,A,,A
20204,04313864,54,0,1,420,D,09,D,100,D,,A,,A,,A,,A
20204,04313914,32,0,1,420,D,09,D,80,D,,A,,A,,A,,A
20204,04314084,37,0,1,420,D,09,D,150,D,,A,,A,,A,,A
20204,04314144,88,0,1,430,D,08,D,,H,415,D,405,D,,A,,A
20204,04314144,88,1,1,420,D,08,D,736,E,,A,,A,,A,,A
20204,04314144,89,0,1,420,D,09,D,173,D,,A,,A,,A,,A
20204,04314274,15,0,1,420,D,07,D,120,D,,A,,A,,A,,A
20204,04314404,24,0,1,420,D,07,D,150,D,,A,,A,,A,,A
20204,04314464,28,0,1,430,D,08,D,,H,410,D,415,D,,A,,A
20204,04314464,28,1,1,410,D,08,D,25,F,,A,,A,,A,,A
20204,04314464,28,2,1,420,D,08,D,145,F,,A,,A,,A,,A
20204,04314624,97,0,1,430,D,08,D,,H,425,D,405,D,415,D,,A
20204,04314624,97,1,1,420,D,08,E,135,E,,A,,A,,A,,A
20204,04314624,97,2,1,405,D,08,E,340,E,,A,,A,,A,,A
20204,04314624,97,3,1,420,D,08,E,155,E,,A,,A,,A,,A
20204,04314764,44,0,2,420,D,07,D,69,D,,A,,A,,A,,A
20204,04314864,67,0,1,420,D,07,D,86,D,,A,,A,,A,,A
20204,04314894,23,0,1,410,D,09,D,37,D,,A,,A,,A,,A
20204,04314994,24,0,1,420,D,08,D,185,D,,A,,A,,A,,A
20204,04315214,55,0,1,430,D,07,D,,H,415,D,405,D,,A,,A
20204,04315214,55,1,1,420,D,07,D,175,E,,A,,A,,A,,A
20204,04315214,55,2,1,405,D,07,D,629,E,,A,,A,,A,,A
20204,04315234,33,0,1,420,D,09,D,151,D,,A,,A,,A,,A
20204,04315244,52,0,1,420,D,08,D,295,D,,A,,A,,A,,A
20204,04315244,53,0,1,400,D,07,D,18,D,,A,,A,,A,,A
20204,04315254,72,0,1,420,D,09,D,89,D,,A,,A,,A,,A
20204,04315304,31,0,1,420,D,09,D,151,D,,A,,A,,A,,A
20204,04315354,54,0,1,420,D,07,D,125,D,,A,,A,,A,,A
20204,04315374,59,0,2,405,D,07,D,1500,D,,A,,A,,A,,A
20204,04315424,46,0,1,405,D,08,D,78,D,,A,,A,,A,,A
20204,04315504,44,0,1,405,D,09,D,660,D,,A,,A,,A,,A
20204,04315594,46,0,1,410,D,09,D,30,D,,A,,A,,A,,A
20204,04315594,47,0,1,430,D,09,D,,H,405,D,415,D,,A,,A
20204,04315594,47,1,1,405,D,09,D,73,E,,A,,A,,A,,A
20204,04315594,47,2,1,420,D,09,D,19,E,,A,,A,,A,,A
20204,04315624,30,0,2,430,D,07,D,,H,415,D,425,D,400,D,,A
20204,04315624,30,1,2,420,D,07,D,19,E,,A,,A,,A,,A
20204,04315624,30,2,2,420,D,07,D,44,E,,A,,A,,A,,A
20204,04315624,30,3,2,400,D,07,D,7,E,,A,,A,,A,,A
20204,04315764,37,0,1,420,D,07,D,398,D,,A,,A,,A,,A
20204,04315774,20,0,1,420,D,08,D,200,D,,A,,A,,A,,A
20204,04315864,34,0,1,420,D,08,D,250,F,,A,,A,,A,,A
20204,04315914,47,0,1,420,D,07,D,100,D,,A,,A,,A,,A
20204,04316134,39,0,1,400,D,08,D,100,F,,A,,A,,A,,A
20204,04316234,52,0,1,400,D,08,D,25,D,,A,,A,,A,,A
20204,04316284,42,0,1,410,D,09,D,7,D,,A,,A,,A,,A
20204,04316284,43,0,1,420,D,09,D,78,D,,A,,A,,A,,A
20204,04316334,43,0,1,420,D,08,D,350,D,,A,,A,,A,,A
20204,04316394,48,0,1,400,D,08,D,30,D,,A,,A,,A,,A
20204,04316394,49,0,1,430,D,08,D,,H,405,D,415,D,,A,,A
20204,04316394,49,1,1,405,D,08,D,1238,E,,A,,A,,A,,A
20204,04316394,49,2,1,420,D,08,D,58,E,,A,,A,,A,,A
20204,04316414,29,0,1,420,D,09,D,132,D,,A,,A,,A,,A
20204,04316444,50,0,1,410,D,09,D,35,D,,A,,A,,A,,A
20204,04316444,51,0,1,405,D,09,D,75,D,,A,,A,,A,,A
20204,04316444,52,0,1,420,D,09,D,50,D,,A,,A,,A,,A
20204,04316444,53,0,1,405,D,08,D,1236,D,,A,,A,,A,,A
20204,04316494,69,0,1,420,D,07,D,405,D,,A,,A,,A,,A
20204,04316584,44,0,1,430,D,08,D,,H,425,D,405,D,415,D,,A
20204,04316584,44,1,1,420,D,08,D,6,E,,A,,A,,A,,A
20204,04316584,44,2,1,405,D,08,D,72,E,,A,,A,,A,,A
20204,04316584,44,3,1,420,D,08,D,3,E,,A,,A,,A,,A
20204,04316744,23,0,1,420,D,09,D,27,D,,A,,A,,A,,A
20204,04316814,36,0,1,420,D,08,D,267,D,,A,,A,,A,,A
20204,04316814,37,0,1,420,D,08,D,150,D,,A,,A,,A,,A
20204,04316884,38,0,1,420,D,07,D,170,D,,A,,A,,A,,A
20204,04316884,39,0,1,420,D,08,D,300,D,,A,,A,,A,,A
20204,04316894,38,0,1,400,D,08,D,20,D,,A,,A,,A,,A
20204,04316904,27,0,1,420,D,09,D,300,D,,A,,A,,A,,A
20204,04316984,31,0,1,420,D,08,D,54,D,,A,,A,,A,,A
20204,04317024,67,0,1,430,D,07,D,,H,415,D,405,D,,A,,A
20204,04317024,67,1,1,420,D,07,D,475,E,,A,,A,,A,,A
20204,04317154,23,0,1,410,D,08,D,86,D,,A,,A,,A,,A
20204,04317194,30,0,1,420,D,09,D,130,D,,A,,A,,A,,A
20204,04317244,31,0,2,420,D,07,D,278,D,,A,,A,,A,,A
20204,04317324,29,0,1,420,D,09,D,24,D,,A,,A,,A,,A
20204,04317534,46,0,1,420,D,08,D,75,D,,A,,A,,A,,A
20204,04317554,27,0,1,420,D,07,D,4,D,,A,,A,,A,,A
20204,04317554,28,0,1,405,D,07,D,87,D,,A,,A,,A,,A
20204,04317624,31,0,1,400,D,07,D,43,D,,A,,A,,A,,A
20204,04318034,92,0,1,420,D,09,D,115,D,,A,,A,,A,,A
20204,04318054,53,0,1,420,D,08,D,100,D,,A,,A,,A,,A
20204,04318104,56,0,1,420,D,07,D,180,D,,A,,A,,A,,A
20204,04318104,57,0,2,430,D,07,D,,H,405,D,415,D,,A,,A
20204,04318104,57,1,2,405,D,07,D,417,E,,A,,A,,A,,A
20204,04318104,57,2,2,420,D,07,D,33,E,,A,,A,,A,,A
20204,04318454,52,0,1,420,D,07,D,36,D,,A,,A,,A,,A
20204,04318454,53,0,1,410,D,07,D,80,D,,A,,A,,A,,A
20204,04318514,22,0,1,420,D,09,D,215,D,,A,,A,,A,,A
20204,04318594,25,0,2,405,D,07,D,163,D,,A,,A,,A,,A
20204,04318834,41,0,1,410,D,09,D,26,D,,A,,A,,A,,A
20204,04318834,42,0,1,430,D,09,D,,H,405,D,415,D,,A,,A
20204,04318834,42,1,1,405,D,09,D,47,E,,A,,A,,A,,A
20204,04318834,42,2,1,420,D,09,D,13,E,,A,,A,,A,,A
20204,04318834,43,0,1,430,D,09,D,,H,405,D,415,D,,A,,A
20204,04318834,43,1,1,405,D,09,D,676,E,,A,,A,,A,,A
20204,04318834,43,2,1,420,D,09,D,174,E,,A,,A,,A,,A
20204,04318854,32,0,1,405,D,08,D,151,D,,A,,A,,A,,A
20204,04318864,33,0,1,420,D,08,D,214,D,,A,,A,,A,,A
20204,04319214,71,0,1,410,D,08,D,80,D,,A,,A,,A,,A
20204,04319214,72,0,1,420,D,08,D,300,D,,A,,A,,A,,A
20204,04319384,49,0,1,430,D,07,D,,H,400,D,410,D,,A,,A
20204,04319384,49,1,1,400,D,07,D,75,E,,A,,A,,A,,A
20204,04319384,49,2,1,410,D,07,D,125,E,,A,,A,,A,,A
20204,04319544,55,0,1,405,D,09,D,233,D,,A,,A,,A,,A
20204,04319574,29,0,1,420,D,09,D,55,D,,A,,A,,A,,A
20204,04319734,30,0,1,430,D,08,D,,H,425,D,405,D,415,D,,A
20204,04319734,30,1,1,420,D,08,D,22,E,,A,,A,,A,,A
20204,04319734,30,2,1,405,D,08,D,347,E,,A,,A,,A,,A
20204,04319734,30,3,1,420,D,08,D,16,E,,A,,A,,A,,A
20204,04319844,48,0,1,405,D,09,D,1350,D,,A,,A,,A,,A
20204,04319894,24,0,1,400,D,08,D,20,D,,A,,A,,A,,A
20204,04319894,25,0,1,410,D,08,D,20,D,,A,,A,,A,,A
20204,04319984,49,0,1,400,D,07,D,20,D,,A,,A,,A,,A
20204,04319984,50,0,1,420,D,07,D,350,D,,A,,A,,A,,A
20204,04320034,59,0,1,420,D,07,D,79,D,,A,,A,,A,,A
20204,04320034,60,0,2,410,D,07,D,13,D,,A,,A,,A,,A
20204,04320034,61,0,2,420,D,07,D,91,D,,A,,A,,A,,A
20204,04320214,29,0,1,420,D,08,D,213,D,,A,,A,,A,,A
20204,04320374,29,0,1,400,D,09,D,60,D,,A,,A,,A,,A
20204,04320374,30,0,2,405,D,07,D,400,D,,A,,A,,A,,A
20204,04320434,19,0,1,400,D,09,D,54,D,,A,,A,,A,,A
20204,04320474,21,0,2,420,D,07,D,200,D,,A,,A,,A,,A
20204,04320534,29,0,1,420,D,08,D,300,D,,A,,A,,A,,A
20204,04320584,20,0,1,420,D,08,D,110,D,,A,,A,,A,,A
20204,04320584,21,0,1,405,D,07,D,157,D,,A,,A,,A,,A
20204,04320924,73,0,1,410,D,10,D,20,D,,A,,A,,A,,A
20204,04320994,40,0,1,430,D,08,D,,H,410,D,415,D,,A,,A
20204,04320994,40,1,1,410,D,08,D,24,E,,A,,A,,A,,A
20204,04320994,40,2,1,420,D,08,D,161,E,,A,,A,,A,,A
20204,04321024,28,0,1,420,D,08,D,184,D,,A,,A,,A,,A
20204,04321044,22,0,1,400,D,10,D,24,D,,A,,A,,A,,A
20204,04321094,45,0,1,400,D,08,D,25,D,,A,,A,,A,,A
20204,04321344,29,0,1,420,D,09,D,269,D,,A,,A,,A,,A
20204,04321434,39,0,1,410,D,10,D,35,D,,A,,A,,A,,A
20204,04321504,33,0,1,420,D,09,D,45,D,,A,,A,,A,,A
20204,04321574,42,0,2,410,D,08,D,25,D,,A,,A,,A,,A
20204,04321664,15,0,1,400,D,10,D,90,D,,A,,A,,A,,A
20204,04321674,70,0,1,405,D,10,D,565,D,,A,,A,,A,,A
20204,04321694,29,0,1,420,D,10,D,120,D,,A,,A,,A,,A
20204,04321784,64,0,1,400,D,09,D,125,D,,A,,A,,A,,A
20204,04321784,65,0,1,420,D,09,D,55,D,,A,,A,,A,,A
20204,04321814,53,0,1,420,D,08,D,203,D,,A,,A,,A,,A
20204,04321934,33,0,1,410,D,10,D,44,D,,A,,A,,A,,A
20204,04321934,34,0,1,420,D,10,D,141,D,,A,,A,,A,,A
20204,04321944,43,0,2,420,D,08,D,86,D,,A,,A,,A,,A
20204,04321974,68,0,1,400,D,09,D,30,D,,A,,A,,A,,A
20204,04322004,71,0,1,420,D,09,D,80,D,,A,,A,,A,,A
20204,04322014,52,0,1,420,D,09,D,3000,D,,A,,A,,A,,A
20204,04322034,73,0,1,420,D,10,D,40,D,,A,,A,,A,,A
20204,04322034,74,0,2,400,D,08,D,84,D,,A,,A,,A,,A
20204,04322034,75,0,2,410,D,08,D,20,D,,A,,A,,A,,A
20204,04322074,40,0,1,405,D,08,D,180,D,,A,,A,,A,,A
20204,04322074,41,0,2,420,D,08,D,60,D,,A,,A,,A,,A
20204,04322094,61,0,1,410,D,09,D,35,D,,A,,A,,A,,A
20204,04322124,27,0,1,420,D,09,D,115,D,,A,,A,,A,,A
20204,04322164,38,0,1,405,D,10,D,505,D,,A,,A,,A,,A
20204,04322174,32,0,1,420,D,09,D,450,D,,A,,A,,A,,A
20204,04322304,23,0,2,405,D,08,D,35,D,,A,,A,,A,,A
20204,04322334,27,0,1,400,D,10,D,28,D,,A,,A,,A,,A
20204,04322334,28,0,1,410,D,08,D,9,D,,A,,A,,A,,A
20204,04322334,29,0,1,410,D,09,D,9,D,,A,,A,,A,,A
20204,04322334,30,0,1,420,D,08,D,65,D,,A,,A,,A,,A
20204,04322334,31,0,1,420,D,09,D,34,D,,A,,A,,A,,A
20204,04322464,17,0,1,420,D,09,D,274,D,,A,,A,,A,,A
20204,04322504,65,0,1,420,D,10,D,100,D,,A,,A,,A,,A
20204,04322504,66,0,2,410,D,08,D,35,D,,A,,A,,A,,A
20204,04322544,24,0,1,430,D,09,D,,H,405,D,415,D,,A,,A
20204,04322544,24,1,1,405,D,09,D,104,E,,A,,A,,A,,A
20204,04322544,24,2,1,420,D,09,D,5,E,,A,,A,,A,,A
20204,04322564,21,0,1,400,D,09,D,10,D,,A,,A,,A,,A
20204,04322564,22,0,1,420,D,10,D,400,D,,A,,A,,A,,A
20204,04322634,20,0,1,420,D,09,D,120,D,,A,,A,,A,,A
20204,04322684,50,0,2,420,D,08,D,75,D,,A,,A,,A,,A
20204,04322714,48,0,1,420,D,10,D,38,D,,A,,A,,A,,A
20204,04322714,49,0,1,420,D,08,D,38,D,,A,,A,,A,,A
20204,04322804,19,0,1,410,D,10,D,60,D,,A,,A,,A,,A
20204,04322844,33,0,1,400,D,09,D,57,D,,A,,A,,A,,A
20204,04322904,28,0,1,410,D,10,D,35,D,,A,,A,,A,,A
20204,04322964,34,0,1,430,D,08,D,,H,405,D,410,D,,A,,A
20204,04322964,34,1,1,405,D,08,D,100,E,,A,,A,,A,,A
20204,04322964,34,2,1,410,D,08,D,10,E,,A,,A,,A,,A
20204,04323024,27,0,2,420,D,08,D,456,D,,A,,A,,A,,A
20204,04323084,47,0,1,410,D,08,D,100,D,,A,,A,,A,,A
20204,04323114,49,0,2,420,D,08,D,151,D,,A,,A,,A,,A
20204,04323244,39,0,1,430,D,10,D,,H,410,D,415,D,400,D,,A
20204,04323244,39,1,1,410,D,10,D,113,E,,A,,A,,A,,A
20204,04323244,39,2,1,420,D,10,D,122,E,,A,,A,,A,,A
20204,04323244,39,3,1,400,D,10,D,83,E,,A,,A,,A,,A
20204,04323264,30,0,2,420,D,08,D,61,D,,A,,A,,A,,A
20204,04323274,29,0,1,410,D,10,D,45,D,,A,,A,,A,,A
20204,04323314,33,0,1,420,D,10,D,140,D,,A,,A,,A,,A
20204,04323324,25,0,1,430,D,09,D,,H,415,D,410,D,,A,,A
20204,04323324,25,1,1,420,D,09,D,73,E,,A,,A,,A,,A
20204,04323324,25,2,1,410,D,09,D,7,E,,A,,A,,A,,A
20204,04323424,53,0,1,410,D,09,D,50,D,,A,,A,,A,,A
20204,04323424,54,0,1,410,D,10,D,50,D,,A,,A,,A,,A
20204,04323424,55,0,1,420,D,09,D,200,D,,A,,A,,A,,A
20204,04323444,42,0,1,400,D,09,D,26,D,,A,,A,,A,,A
20204,04323464,67,0,1,400,D,09,D,61,D,,A,,A,,A,,A
20204,04323554,26,0,1,405,D,10,D,103,D,,A,,A,,A,,A
20204,04323614,25,0,1,400,D,09,D,82,D,,A,,A,,A,,A
20204,04323724,39,0,1,410,D,08,D,21,D,,A,,A,,A,,A
20204,04323784,44,0,1,410,D,10,D,20,D,,A,,A,,A,,A
20204,04323814,23,0,1,420,D,10,D,47,D,,A,,A,,A,,A
20204,04323874,34,0,1,420,D,10,D,100,D,,A,,A,,A,,A
20204,04324024,57,0,1,410,D,10,D,50,D,,A,,A,,A,,A
20204,04324024,58,0,1,420,D,10,D,151,D,,A,,A,,A,,A
20204,04324214,28,0,2,400,D,08,D,27,D,,A,,A,,A,,A
20204,04324214,29,0,2,405,D,08,D,145,D,,A,,A,,A,,A
20204,04324264,45,0,1,400,D,08,D,40,D,,A,,A,,A,,A
20204,04324314,31,0,1,420,D,08,D,120,D,,A,,A,,A,,A
20204,04324374,24,0,1,420,D,10,D,200,D,,A,,A,,A,,A
20204,04324524,25,0,1,420,D,09,D,35,D,,A,,A,,A,,A
20204,04324564,54,0,1,420,D,09,D,85,D,,A,,A,,A,,A
20204,04324564,55,0,2,420,D,08,D,85,D,,A,,A,,A,,A
20204,04324814,30,0,1,420,D,09,D,295,D,,A,,A,,A,,A
20204,04325014,42,0,1,410,D,09,D,40,D,,A,,A,,A,,A
20204,04325014,43,0,1,430,D,09,D,,H,425,D,405,D,415,D,,A
20204,04325014,43,1,1,420,D,09,D,2,E,,A,,A,,A,,A
20204,04325014,43,2,1,405,D,09,D,31,E,,A,,A,,A,,A
20204,04325014,43,3,1,420,D,09,D,9,E,,A,,A,,A,,A
20204,04325134,33,0,1,400,D,09,D,62,D,,A,,A,,A,,A
20204,04325214,32,0,1,400,D,09,D,40,F,,A,,A,,A,,A
20204,04325254,24,0,1,400,D,10,D,24,D,,A,,A,,A,,A
20204,04325364,38,0,1,410,D,09,D,20,D,,A,,A,,A,,A
20204,04325364,39,0,1,420,D,09,D,73,D,,A,,A,,A,,A
20204,04325424,27,0,2,400,D,08,D,29,D,,A,,A,,A,,A
20204,04325434,64,0,1,400,D,10,D,52,D,,A,,A,,A,,A
20204,04325434,65,0,1,420,D,10,D,80,D,,A,,A,,A,,A
20204,04325684,23,0,1,420,D,10,D,135,D,,A,,A,,A,,A
20204,04325834,24,0,2,420,D,08,D,20,D,,A,,A,,A,,A
20204,04325924,32,0,1,420,D,08,D,53,D,,A,,A,,A,,A
20204,04326194,39,0,1,410,D,09,D,35,D,,A,,A,,A,,A
20204,04326244,34,0,1,420,D,09,D,325,D,,A,,A,,A,,A
20204,04326244,35,0,1,400,D,09,D,12,D,,A,,A,,A,,A
20204,04326274,27,0,1,410,D,09,D,45,F,,A,,A,,A,,A
20204,04326274,28,0,1,420,D,09,D,120,F,,A,,A,,A,,A
20204,04326274,29,0,1,405,D,10,D,473,F,,A,,A,,A,,A
20204,04326284,61,0,1,420,D,10,D,28,D,,A,,A,,A,,A
20204,04326634,40,0,2,420,D,08,D,400,D,,A,,A,,A,,A
20204,04326784,38,0,1,430,D,09,D,,H,405,D,415,D,,A,,A
20204,04326784,38,1,1,420,D,09,D,2000,E,,A,,A,,A,,A
20204,04326804,37,0,1,420,D,10,D,438,D,,A,,A,,A,,A
20204,04326864,32,0,1,400,D,08,D,30,D,,A,,A,,A,,A
20204,04326864,33,0,1,420,D,09,D,390,D,,A,,A,,A,,A
20204,04326934,30,0,2,410,D,08,D,7,D,,A,,A,,A,,A
20204,04326934,31,0,2,420,D,08,D,89,D,,A,,A,,A,,A
20204,04327064,67,0,1,420,D,10,D,300,D,,A,,A,,A,,A
20204,04327184,31,0,1,420,D,09,D,977,D,,A,,A,,A,,A
20204,04327184,32,0,1,420,D,09,D,50,D,,A,,A,,A,,A
20204,04327194,20,0,1,420,D,08,D,50,D,,A,,A,,A,,A
20204,04327224,22,0,1,420,D,09,D,50,D,,A,,A,,A,,A
20204,04327354,52,0,2,420,D,08,D,85,D,,A,,A,,A,,A
20204,04327434,25,0,1,420,D,08,D,240,F,,A,,A,,A,,A
20204,04327454,66,0,2,420,D,08,D,230,F,,A,,A,,A,,A
20204,04327494,93,0,1,400,D,08,D,36,D,,A,,A,,A,,A
20204,04327494,94,0,2,420,D,08,D,840,D,,A,,A,,A,,A
20204,04327544,54,0,1,400,D,10,D,37,D,,A,,A,,A,,A
20204,04327554,36,0,2,410,D,08,D,200,D,,A,,A,,A,,A
20204,04327594,36,0,1,420,D,10,D,120,D,,A,,A,,A,,A
20204,04327614,64,0,1,410,D,10,D,6,D,,A,,A,,A,,A
20204,04327614,65,0,1,430,D,10,D,,H,405,D,415,D,,A,,A
20204,04327614,65,1,1,405,D,10,D,63,E,,A,,A,,A,,A
20204,04327614,65,2,1,420,D,10,D,15,E,,A,,A,,A,,A
20204,04327614,66,0,1,430,D,10,D,,H,405,D,415,D,,A,,A
20204,04327614,66,1,1,405,D,10,D,152,E,,A,,A,,A,,A
20204,04327614,66,2,1,420,D,10,D,38,E,,A,,A,,A,,A
20204,04327804,18,0,1,420,D,09,D,187,D,,A,,A,,A,,A
20204,04327814,52,0,1,410,D,09,D,20,F,,A,,A,,A,,A
20204,04327814,53,0,1,430,D,09,D,,H,425,D,405,D,415,D,,A
20204,04327814,53,1,1,400,D,09,D,12,F,,A,,A,,A,,A
20204,04327814,53,2,1,405,D,09,D,140,F,,A,,A,,A,,A
20204,04327984,50,0,2,420,D,08,D,35,D,,A,,A,,A,,A
20204,04328404,26,0,1,400,D,09,D,55,D,,A,,A,,A,,A
20204,04328684,56,0,1,410,D,09,D,35,D,,A,,A,,A,,A
20204,04328764,21,0,1,420,D,09,D,70,F,,A,,A,,A,,A
20204,04328904,44,0,1,420,D,10,D,180,D,,A,,A,,A,,A
20204,04328964,69,0,1,420,D,10,D,61,D,,A,,A,,A,,A
20204,04328964,70,0,2,420,D,08,D,61,D,,A,,A,,A,,A
20204,04329024,16,0,1,420,D,10,D,170,D,,A,,A,,A,,A
20204,04329104,27,0,1,420,D,09,D,150,D,,A,,A,,A,,A
20204,04329174,49,0,1,420,D,10,D,151,D,,A,,A,,A,,A
20204,04329174,50,0,1,420,D,10,D,165,D,,A,,A,,A,,A
20204,04329184,46,0,1,400,D,08,D,33,D,,A,,A,,A,,A
20204,04329474,72,0,1,420,D,10,D,85,D,,A,,A,,A,,A
20204,04329654,29,0,1,405,D,09,D,375,D,,A,,A,,A,,A
20204,04329714,24,0,1,420,D,09,D,80,D,,A,,A,,A,,A
20204,04329974,21,0,1,420,D,10,D,222,D,,A,,A,,A,,A
20204,04330024,94,0,1,400,D,08,D,27,D,,A,,A,,A,,A
20204,04330084,36,0,1,410,D,10,D,13,D,,A,,A,,A,,A
20204,04330084,37,0,1,410,D,10,D,32,D,,A,,A,,A,,A
20204,04330084,38,0,1,430,D,10,D,,H,405,D,415,D,,A,,A
20204,04330084,38,1,1,405,D,10,D,140,E,,A,,A,,A,,A
20204,04330084,38,2,1,420,D,10,D,36,E,,A,,A,,A,,A
20204,04330214,36,0,1,400,D,09,D,30,D,,A,,A,,A,,A
20204,04330284,23,0,1,420,D,10,D,85,D,,A,,A,,A,,A
20204,04330504,42,0,1,410,D,10,D,40,D,,A,,A,,A,,A
20204,04330674,25,0,1,420,D,09,D,116,D,,A,,A,,A,,A
20204,04330834,47,0,1,400,D,08,D,50,D,,A,,A,,A,,A
20204,04331034,21,0,1,420,D,10,D,165,D,,A,,A,,A,,A
20204,04331034,22,0,2,420,D,08,D,120,D,,A,,A,,A,,A
20204,04331044,54,0,1,400,D,10,D,48,D,,A,,A,,A,,A
20204,04331104,41,0,1,420,D,09,D,22,D,,A,,A,,A,,A
20204,04331134,37,0,1,420,D,08,D,75,D,,A,,A,,A,,A
20204,04331274,53,0,1,420,D,10,D,75,D,,A,,A,,A,,A
20204,04341814,60,0,1,405,D,11,D,622,D,,A,,A,,A,,A
20204,04341814,61,0,1,410,D,11,D,25,D,,A,,A,,A,,A
20204,04341854,56,0,1,400,D,11,D,70,D,,A,,A,,A,,A
20204,04341854,57,0,2,420,D,09,D,400,D,,A,,A,,A,,A
20204,04341884,15,0,1,420,D,10,D,120,D,,A,,A,,A,,A
20204,04341984,46,0,1,420,D,10,D,105,D,,A,,A,,A,,A
20204,04342084,40,0,1,420,D,10,D,60,D,,A,,A,,A,,A
20204,04342224,58,0,1,410,D,10,D,45,D,,A,,A,,A,,A
20204,04342224,59,0,1,410,D,10,D,45,D,,A,,A,,A,,A
20204,04342224,60,0,1,420,D,11,D,230,D,,A,,A,,A,,A
20204,04342224,61,0,1,420,D,11,D,149,D,,A,,A,,A,,A
20204,04342374,33,0,1,400,D,11,D,50,D,,A,,A,,A,,A
20204,04342374,34,0,1,420,D,11,D,70,D,,A,,A,,A,,A
20204,04342614,19,0,1,400,D,11,D,65,D,,A,,A,,A,,A
20204,04342694,21,0,1,400,D,10,D,30,D,,A,,A,,A,,A
20204,04342754,22,0,2,420,D,09,D,204,D,,A,,A,,A,,A
20204,04342874,27,0,1,430,D,10,D,,H,415,D,405,D,400,D,,A
20204,04342874,27,1,1,420,D,10,D,57,E,,A,,A,,A,,A
20204,04342874,27,2,1,405,D,10,D,221,E,,A,,A,,A,,A
20204,04342874,27,3,1,400,D,10,D,22,E,,A,,A,,A,,A
