QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,PROP_NOB,PROP0NOB,OWNYB,OWNYB_,OBSNSZB,OBSNSZB_,PROPTYPE,PROP_YPE,ACQUIRMO,ACQU_RMO,ACQUIRYR,ACQU_RYR,OWN_PURX,OWN__URX,OWNDPMTX,OWND_MTX,CLOSECST,CLOS_CST,QADPTAX,QADPTAX_,TIMESHAR,TIME_HAR,SHARWKS,SHARWKS_,SHARED1,SHARED1_,SHARPER1,SHAR_ER1,SHARED2,SHARED2_,SHARPER2,SHAR_ER2,GIFTPROP,GIFT_ROP,BSNEXP2,BSNEXP2_,DEEDED,DEEDED_
20203,04461221,22,0,1,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04461221,23,0,1,02,D,300,D,,A,3,D,,B,2016,D,,A,,A,,A,1400,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04461221,24,0,1,03,D,200,D,,A,3,D,,B,2000,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04461261,20,0,1,01,D,100,D,,A,3,D,06,F,1990,D,,A,,A,,A,11300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04461331,9,0,1,01,D,100,D,,A,1,D,,B,2012,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04461441,11,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04461511,26,0,1,01,D,100,D,,A,3,D,,B,1972,D,,A,,A,,A,3600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04461531,15,0,1,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04461541,7,0,1,01,D,100,D,,A,3,D,07,F,1972,D,,A,,A,,A,450,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04461551,34,0,1,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,18760,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04461581,9,0,1,01,D,100,D,,A,3,D,,B,1977,D,,A,,A,,A,250,F,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20203,04461591,22,0,1,01,D,100,D,,A,3,D,06,D,2019,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04461611,11,0,1,01,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04461672,22,0,1,01,D,100,D,,A,3,D,06,D,2020,D,158900,D,4767,D,4815,D,790,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20203,04461751,7,0,1,01,D,100,D,,A,3,D,04,D,2019,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04461811,30,0,1,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,3900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04461821,16,0,1,01,D,100,D,,A,3,D,,B,1991,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04461871,16,0,1,01,D,100,D,0.25,D,3,D,,B,2002,D,,A,,A,,A,3900,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04461871,17,0,1,02,D,400,D,0.25,D,3,D,,B,2005,D,,A,,A,,A,900,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04461951,29,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,11000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04462001,11,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,1800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04462111,19,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,1800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04462271,14,0,1,01,D,100,D,,A,1,D,,B,2017,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04462321,32,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04462371,11,0,1,01,D,100,D,,A,3,D,,B,2010,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04462381,20,0,1,01,D,100,D,,A,3,D,,B,1999,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20203,04462461,20,0,1,01,D,100,D,,A,3,D,06,F,2020,D,,A,,A,,A,3000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04462551,11,0,1,01,D,100,D,,A,3,D,06,F,1995,D,,A,,A,,A,5800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04462631,16,0,1,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,670,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04462721,13,0,1,01,D,100,D,,A,3,D,05,F,1988,D,,A,,A,,A,500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04462741,7,0,1,01,D,100,D,,A,1,D,,B,2018,D,,A,,A,,A,6300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04462811,14,0,1,01,D,100,D,,A,3,D,,B,2008,D,,A,,A,,A,430,F,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20203,04462821,31,0,1,01,D,100,D,,A,3,D,06,F,1986,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04462921,15,0,1,01,D,100,D,,A,3,D,,B,1970,D,,A,,A,,A,0,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04462931,8,0,1,01,D,100,D,,A,3,D,07,F,1950,D,,A,,A,,A,3400,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04462961,15,0,1,01,D,100,D,0.10,D,3,D,,B,2014,D,,A,,A,,A,9900,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04462971,16,0,1,01,D,100,D,0.08,D,3,D,,B,1992,D,,A,,A,,A,6900,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04463111,12,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,3800,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04463171,9,0,1,01,D,100,D,,A,3,D,06,F,2002,D,,A,,A,,A,3400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04463291,10,0,1,01,D,300,D,,A,3,D,08,D,2020,D,127000,D,7000,D,6000,D,570,F,2,D,,A,,A,,A,2,D,,A,2,D,,A,,A
20203,04463301,10,0,1,01,D,100,D,,A,3,D,,B,1994,D,,A,,A,,A,7500,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20203,04463341,10,0,1,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04463361,20,0,1,01,D,300,D,,A,3,D,06,F,1988,D,,A,,A,,A,200,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04463411,12,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,1100,D,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20203,04463441,12,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,370,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04463461,11,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,1500,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04463521,6,0,1,01,D,100,D,,A,3,D,06,F,1916,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04463561,7,0,1,01,D,100,D,,A,3,D,,B,1985,D,,A,,A,,A,5100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04463651,19,0,1,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,10000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04463691,16,0,1,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,1900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04463691,17,0,1,02,D,400,D,,A,3,D,,B,2012,D,,A,,A,,A,400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04463701,22,0,1,01,D,100,D,,A,3,D,06,F,2016,D,,A,,A,,A,9000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04463711,9,0,1,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,18760,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04463711,10,0,1,02,D,200,D,,A,3,D,,B,2010,D,,A,,A,,A,18760,T,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04463831,13,0,1,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04463881,5,0,1,01,D,100,D,,A,3,D,06,F,1997,D,,A,,A,,A,4300,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04463911,10,0,1,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04463931,20,0,1,01,D,100,D,,A,3,D,,B,1990,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464071,16,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464141,5,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,7700,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464161,37,0,1,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464161,38,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04464161,39,0,1,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04464191,10,0,1,01,D,100,D,,A,3,D,,B,1976,D,,A,,A,,A,2200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464201,12,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,1600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464211,11,0,1,01,D,100,D,,A,3,D,08,D,2019,D,,A,,A,,A,2200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464271,7,0,1,01,D,100,D,,A,3,D,,B,1995,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464331,13,0,1,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464381,18,0,1,01,D,100,D,,A,1,D,,B,2007,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464481,7,0,1,01,D,100,D,,A,1,D,,B,1996,D,,A,,A,,A,600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464521,14,0,1,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,490,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464541,15,0,1,01,D,100,D,,A,3,D,,B,1985,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464561,24,0,1,01,D,100,D,,A,3,D,07,F,1993,D,,A,,A,,A,11500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464561,25,0,1,02,D,300,D,,A,3,D,,B,2003,D,,A,,A,,A,4000,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04464601,21,0,1,01,D,100,D,,A,3,D,,B,1970,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464601,22,0,1,02,D,200,D,,A,3,D,06,F,2009,D,,A,,A,,A,2800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04464651,13,0,1,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,4300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464681,25,0,1,01,D,100,D,,A,3,D,07,F,2000,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464681,26,0,1,02,D,400,D,0.20,D,3,D,06,F,1980,D,,A,,A,,A,800,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04464701,16,0,1,01,D,100,D,,A,3,D,06,F,1988,D,,A,,A,,A,3900,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464771,29,0,1,01,D,100,D,,A,3,D,,B,1997,D,,A,,A,,A,4600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464781,11,0,1,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,11000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464811,14,0,1,01,D,100,D,,A,3,D,06,F,2002,D,,A,,A,,A,3200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464871,13,0,1,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,3300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464901,25,0,1,01,D,100,D,,A,3,D,,B,1990,D,,A,,A,,A,6100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464901,26,0,1,02,D,200,D,,A,1,D,07,F,1979,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04464901,27,0,1,03,D,200,D,,A,3,D,06,F,2020,D,,A,,A,,A,2400,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04464931,11,0,1,01,D,100,D,,A,2,D,,B,2003,D,,A,,A,,A,11000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04464991,31,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,18760,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04465011,9,0,1,01,D,100,D,,A,3,D,04,D,2019,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04465021,62,0,1,01,D,100,D,,A,3,D,06,D,2020,D,310000,D,15500,D,3000,D,3400,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20203,04465081,22,0,1,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,18760,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04465081,23,0,1,02,D,300,D,,A,3,D,,B,2014,D,,A,,A,,A,5500,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04465081,24,0,1,03,D,400,D,,A,3,D,06,F,2010,D,,A,,A,,A,7508,T,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04465111,25,0,1,01,D,300,D,,A,3,D,12,D,2019,D,,A,,A,,A,3500,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04465261,11,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,10200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04465324,8,0,1,01,D,100,D,,A,3,D,08,D,2020,D,317000,D,50000,D,,C,18760,T,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20203,04465361,29,0,1,01,D,100,D,,A,3,D,,B,1996,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04465401,12,0,1,01,D,100,D,,A,3,D,,B,1984,D,,A,,A,,A,1600,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04465401,13,0,1,02,D,400,D,,A,3,D,06,F,2005,D,,A,,A,,A,480,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04465411,7,0,1,01,D,100,D,,A,3,D,06,F,1991,D,,A,,A,,A,12000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04465451,8,0,1,01,D,100,D,,A,3,D,,B,1985,D,,A,,A,,A,4100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04465481,7,0,1,01,D,100,D,,A,3,D,,B,2000,D,,A,,A,,A,900,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04465521,43,0,1,01,D,100,D,,A,3,D,,B,1986,D,,A,,A,,A,1700,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04465531,12,0,1,01,D,100,D,,A,3,D,05,F,1988,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04465581,13,0,1,01,D,100,D,,A,3,D,06,F,2015,D,,A,,A,,A,2300,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04465581,14,0,1,02,D,400,D,,A,3,D,,B,1990,D,,A,,A,,A,1000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04465701,13,0,1,01,D,100,D,,A,3,D,,B,2013,D,,A,,A,,A,420,D,,A,,A,,A,,A,1,D,0,D,,A,2,D,,A
20203,04465784,20,0,1,01,D,100,D,,A,3,D,07,D,2020,D,330000,D,16500,D,5000,D,1200,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20203,04465784,21,0,1,02,D,200,D,,A,3,D,09,D,2019,D,,A,,A,,A,900,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04465851,9,0,1,01,D,100,D,,A,3,D,,B,1978,D,,A,,A,,A,1500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04465971,10,0,1,01,D,100,D,0.05,D,3,D,,B,2008,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04466021,7,0,1,01,D,100,D,,A,3,D,,B,1954,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04466021,8,0,1,02,D,300,D,,A,3,D,,B,1923,D,,A,,A,,A,1200,D,2,D,,A,,A,,A,1,D,1,D,,A,,A,,A
20203,04466041,4,0,1,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,8400,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04466121,12,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,3300,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04466121,13,0,1,02,D,300,D,,A,3,D,05,F,2007,D,,A,,A,,A,1900,F,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04466251,8,0,1,01,D,100,D,,A,3,D,06,F,2015,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04466311,8,0,1,01,D,100,D,,A,3,D,,B,1992,D,,A,,A,,A,1600,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04466321,26,0,1,01,D,100,D,,A,3,D,,B,1984,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04466401,7,0,1,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,2300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04466401,8,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04466451,19,0,1,01,D,100,D,,A,3,D,05,F,1987,D,,A,,A,,A,890,D,,A,,A,,A,,A,1,D,1,D,,A,2,D,,A
20203,04466501,13,0,1,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04466531,9,0,1,01,D,100,D,,A,3,D,05,F,1991,D,,A,,A,,A,940,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04466561,6,0,1,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,1200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04466651,17,0,1,01,D,100,D,,A,3,D,02,D,2019,D,,A,,A,,A,18760,T,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04466651,18,0,1,02,D,300,D,,A,3,D,,B,2004,D,,A,,A,,A,4500,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04466731,9,0,1,01,D,100,D,,A,3,D,,B,1993,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04466731,10,0,1,02,D,300,D,,A,3,D,,B,2000,D,,A,,A,,A,1800,D,2,D,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04466731,11,0,1,03,D,300,D,,A,3,D,06,D,2020,D,0,D,0,D,0,D,0,D,2,D,,A,,A,,A,2,D,,A,1,D,,A,,A
20203,04466741,4,0,1,01,D,100,D,,A,3,D,,B,2017,D,,A,,A,,A,1200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04466831,6,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,20,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04466841,12,0,1,01,D,100,D,,A,3,D,06,F,1992,D,,A,,A,,A,5500,D,,A,,A,,A,,A,2,D,,A,,A,1,D,,A
20203,04466871,9,0,1,01,D,100,D,,A,3,D,04,D,2019,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04466881,10,0,1,01,D,100,D,,A,3,D,11,D,2019,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04466991,6,0,1,01,D,100,D,,A,3,D,,B,1992,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467013,8,0,1,01,D,100,D,,A,3,D,07,D,2020,D,332000,D,70000,D,7500,D,1300,D,,A,,A,,A,,A,2,D,,A,2,D,2,D,,A
20203,04467013,9,0,1,02,D,400,D,,A,3,D,05,F,2015,D,,A,,A,,A,280,F,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04467061,14,0,1,01,D,100,D,,A,3,D,,B,2016,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467061,15,0,1,02,D,200,D,,A,3,D,06,F,1990,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04467161,21,0,1,01,D,100,D,,A,3,D,,B,2004,D,,A,,A,,A,1300,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467161,22,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04467181,13,0,1,01,D,200,D,,A,1,D,12,D,2019,D,,A,,A,,A,18760,T,,A,,A,,A,,A,2,D,,A,,A,,A,,A
20203,04467251,8,0,1,01,D,100,D,,A,3,D,07,F,1987,D,,A,,A,,A,5000,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467261,10,0,1,01,D,100,D,,A,3,D,,B,1983,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467271,5,0,1,01,D,100,D,,A,3,D,,B,2014,D,,A,,A,,A,7400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467311,10,0,1,01,D,100,D,,A,3,D,07,F,1993,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467361,9,0,1,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,1100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467361,10,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04467361,11,0,1,03,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04467381,22,0,1,01,D,100,D,,A,3,D,,B,1983,D,,A,,A,,A,3000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467391,5,0,1,01,D,100,D,,A,3,D,,B,1992,D,,A,,A,,A,2500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467411,15,0,1,01,D,100,D,,A,1,D,06,F,2015,D,,A,,A,,A,1800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467431,15,0,1,01,D,200,D,,A,3,D,,B,2016,D,,A,,A,,A,1200,D,,A,,A,,A,,A,1,D,1,D,,A,,A,,A
20203,04467461,35,0,1,01,D,100,D,,A,3,D,,B,2007,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467494,6,0,1,01,D,100,D,,A,3,D,,B,1974,D,,A,,A,,A,7000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467531,19,0,1,01,D,100,D,,A,3,D,,B,2015,D,,A,,A,,A,1200,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467551,17,0,1,01,D,100,D,,A,3,D,06,F,2015,D,,A,,A,,A,6000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467551,18,0,1,02,D,600,D,,A,,A,,B,,B,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A
20203,04467611,17,0,1,01,D,100,D,,A,3,D,,B,2005,D,,A,,A,,A,2000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467651,22,0,1,01,D,100,D,,A,3,D,,B,1977,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467661,13,0,1,01,D,100,D,,A,3,D,,B,2001,D,,A,,A,,A,3500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467701,8,0,1,01,D,100,D,,A,3,D,,B,2003,D,,A,,A,,A,3100,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467761,24,0,1,01,D,100,D,,A,3,D,,B,2002,D,,A,,A,,A,4500,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467771,12,0,1,01,D,100,D,,A,3,D,,B,,C,,A,,A,,A,350,F,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467791,22,0,1,01,D,100,D,,A,3,D,,B,2012,D,,A,,A,,A,8000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467801,14,0,1,01,D,100,D,,A,3,D,,B,2006,D,,A,,A,,A,2400,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467821,11,0,1,01,D,100,D,,A,3,D,,B,2011,D,,A,,A,,A,4000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467871,8,0,1,01,D,100,D,,A,3,D,06,F,1987,D,,A,,A,,A,5000,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467891,20,0,1,01,D,100,D,,A,3,D,,B,2009,D,,A,,A,,A,4800,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
20203,04467931,11,0,1,01,D,100,D,,A,3,D,,B,1954,D,,A,,A,,A,10000,D,,A,,A,,A,,A,1,D,0,D,,A,2,D,,A
20203,04467941,7,0,1,01,D,100,D,,A,3,D,,B,2018,D,,A,,A,,A,7200,D,,A,,A,,A,,A,2,D,,A,,A,2,D,,A
