QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,APPRPRYB,APPR_RYB,SRVCMOB,SRVCMOB_,REPAIRX,REPAIRX_,APPRPB1,APPRPB1_,APPRPB2,APPRPB2_,APPRPB3,APPRPB3_,APPRPB4,APPRPB4_,APPRPB5,APPRPB5_,APPRPB6,APPRPB6_,APPRPB7,APPRPB7_,APPRPB8,APPRPB8_,APPRPB9,APPRPB9_
20204,04350124,11,0,2,200,D,09,D,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04350174,13,0,1,190,D,09,D,138,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04350174,14,0,2,190,D,09,D,106,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04350414,8,0,1,190,D,11,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04350544,13,0,1,190,D,11,D,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04350914,4,0,1,190,D,09,D,112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04350994,17,0,1,190,D,10,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04351294,12,0,2,190,D,09,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04351484,4,0,1,120,D,09,D,195,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378033,6,0,1,120,D,07,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378613,19,0,1,130,D,07,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378633,6,0,1,190,D,07,D,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378813,7,0,1,120,D,07,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378873,6,0,1,190,D,07,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378873,7,0,1,190,D,08,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378873,8,0,1,190,D,09,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378873,9,0,1,200,D,07,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378873,10,0,1,200,D,08,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378873,11,0,1,200,D,09,D,8,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378873,12,0,2,110,D,07,D,9,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379363,9,0,2,190,D,07,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379373,18,0,1,190,D,08,D,64,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379383,6,0,1,190,D,09,D,202,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379383,106,0,1,190,D,07,D,202,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379873,5,0,1,200,D,07,D,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380093,12,0,1,170,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380263,4,0,1,200,D,08,D,325,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380263,5,0,1,200,D,08,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380553,13,0,1,190,D,08,D,105,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380723,2,0,1,210,D,07,D,,H,150,D,130,D,,A,,A,,A,,A,,A,,A,,A
20204,04380723,2,1,1,150,D,07,D,47,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380723,2,2,1,130,D,07,D,53,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381333,12,0,1,130,D,08,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381423,2,0,1,190,D,08,D,119,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381423,3,0,1,200,D,07,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381653,2,0,1,110,D,07,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381653,3,0,1,110,D,08,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381653,4,0,1,110,D,09,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381713,17,0,1,130,D,09,D,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381763,1,0,1,210,D,09,D,,H,100,D,200,D,110,D,,A,,A,,A,,A,,A,,A
20204,04381763,1,1,1,100,D,09,D,52,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381763,1,2,1,200,D,09,D,40,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381763,1,3,1,110,D,09,D,56,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381933,6,0,1,190,D,09,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382073,6,0,1,130,D,07,D,174,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382423,19,0,1,130,D,07,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382423,20,0,1,130,D,08,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382423,21,0,1,130,D,09,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382523,10,0,1,100,D,09,D,129,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382853,14,0,1,220,D,07,D,229,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382973,8,0,1,190,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04383053,7,0,1,110,D,08,D,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04383743,11,0,1,130,D,07,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04383773,5,0,1,190,D,09,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04383773,6,0,2,200,D,07,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384403,6,0,1,190,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384403,7,0,1,190,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384403,8,0,1,190,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384633,11,0,1,120,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384783,21,0,1,190,D,07,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384853,6,0,1,190,D,08,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385153,4,0,1,190,D,07,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385193,10,0,1,190,D,09,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385343,11,0,2,170,D,07,D,113,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385363,5,0,1,190,D,09,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386093,18,0,1,210,D,09,D,,H,110,D,200,D,100,D,,A,,A,,A,,A,,A,,A
20204,04386093,18,1,1,110,D,09,D,161,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386093,18,2,1,200,D,09,D,122,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386093,18,3,1,100,D,09,D,155,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386773,10,0,1,190,D,07,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,28,0,1,200,D,08,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,29,0,1,200,D,09,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,30,0,1,200,D,08,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,31,0,1,200,D,09,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,32,0,2,200,D,07,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,33,0,2,200,D,07,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386893,8,0,1,100,D,09,D,146,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387653,6,0,1,200,D,07,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387653,7,0,1,200,D,08,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387653,8,0,1,200,D,09,D,26,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388323,2,0,1,200,D,07,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388363,5,0,1,190,D,09,D,19,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388483,6,0,1,130,D,09,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388793,11,0,1,200,D,09,D,130,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388873,11,0,1,190,D,08,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389013,19,0,2,190,D,07,D,162,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389033,11,0,2,190,D,07,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389033,12,0,2,190,D,07,D,117,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389183,2,0,1,200,D,09,D,378,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389273,5,0,1,200,D,07,D,257,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389333,6,0,1,190,D,07,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389333,7,0,1,190,D,08,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389333,8,0,1,190,D,09,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389364,4,0,1,100,D,07,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389364,5,0,1,100,D,08,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389364,6,0,1,100,D,09,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389453,5,0,1,120,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389763,6,0,1,200,D,08,D,580,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389763,7,0,1,190,D,08,D,203,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04390053,13,0,1,190,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04390593,3,0,1,200,D,07,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04390593,4,0,1,200,D,08,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04390593,5,0,1,200,D,09,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04390713,10,0,1,200,D,08,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04390803,8,0,1,130,D,07,D,235,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04391303,2,0,1,170,D,09,D,47,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04391353,2,0,1,220,D,07,D,13,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04391424,3,0,1,190,D,07,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04392273,2,0,1,190,D,09,D,22,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04393143,4,0,1,220,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04393463,3,0,1,190,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04393573,17,0,1,190,D,08,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04393583,6,0,1,190,D,08,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04393673,13,0,1,190,D,10,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04393673,14,0,1,190,D,09,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04393673,15,0,2,190,D,08,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04393993,12,0,1,130,D,09,D,147,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394583,4,0,1,190,D,09,D,87,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394903,5,0,1,190,D,09,D,127,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394983,11,0,2,190,D,08,D,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04395283,12,0,1,190,D,09,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04395283,13,0,1,190,D,08,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04395283,14,0,1,190,D,10,D,43,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04395323,17,0,1,130,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04395543,1,0,1,190,D,10,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04396613,7,0,1,190,D,09,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04397073,19,0,1,190,D,09,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04397303,6,0,1,190,D,09,D,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04397753,4,0,2,190,D,08,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04397753,5,0,2,190,D,08,D,285,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04398083,2,0,1,130,D,09,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04398293,7,0,1,220,D,09,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04398323,1,0,1,220,D,09,D,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04398613,5,0,1,200,D,09,D,101,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04398643,13,0,1,190,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04398643,14,0,1,190,D,10,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04398643,15,0,2,190,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04398643,16,0,2,200,D,08,D,189,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04399013,7,0,1,190,D,08,D,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04399063,1,0,1,190,D,08,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04399063,2,0,1,190,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04399063,3,0,1,190,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04399244,4,0,1,110,D,08,D,46,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04399794,16,0,2,110,D,08,D,53,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04399873,2,0,1,190,D,08,D,103,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04399953,17,0,1,200,D,08,D,11,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04400043,5,0,2,210,D,08,D,,H,200,D,110,D,,A,,A,,A,,A,,A,,A,,A
20204,04400043,5,1,2,200,D,08,D,27,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04400043,5,2,2,110,D,08,D,37,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04400053,10,0,1,110,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04400534,3,0,1,200,D,10,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04401623,6,0,1,200,D,10,D,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04401663,4,0,1,190,D,08,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04401663,5,0,1,190,D,09,D,270,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04402393,10,0,1,190,D,09,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04402923,7,0,1,190,D,10,D,225,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04402994,3,0,1,110,D,08,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04402994,4,0,1,110,D,09,D,67,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04402994,5,0,1,110,D,10,D,71,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04403173,4,0,1,190,D,08,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04403173,5,0,1,190,D,09,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04403173,6,0,1,190,D,10,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04403173,7,0,2,190,D,08,D,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04403403,3,0,1,220,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04403523,5,0,1,190,D,08,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04403523,6,0,1,190,D,09,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04403733,20,0,1,190,D,09,D,72,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04403733,21,0,1,190,D,08,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04403733,22,0,1,190,D,09,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04403733,23,0,1,190,D,10,D,33,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04403733,24,0,1,200,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04403733,25,0,1,200,D,10,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04403733,26,0,1,110,D,10,D,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04403733,27,0,2,200,D,08,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04404223,16,0,1,220,D,10,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04404683,2,0,1,190,D,10,D,105,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04404953,9,0,1,110,D,10,D,31,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04405343,2,0,1,190,D,08,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04405343,3,0,1,190,D,10,D,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04405433,6,0,1,110,D,10,D,265,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04405433,7,0,1,190,D,08,D,91,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04405453,8,0,1,190,D,09,D,96,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04407043,4,0,1,190,D,09,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04407043,5,0,1,190,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04407043,6,0,1,190,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04407393,7,0,1,100,D,11,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04407543,2,0,1,190,D,09,D,191,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04407683,8,0,1,110,D,11,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04407723,12,0,1,190,D,11,D,463,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04407933,6,0,1,190,D,11,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04407933,7,0,2,190,D,09,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04407953,15,0,1,190,D,10,D,21,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04408163,13,0,1,200,D,09,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04408163,14,0,1,200,D,10,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04408163,15,0,1,200,D,11,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04408163,16,0,2,200,D,09,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04408473,12,0,1,110,D,11,D,118,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04408473,13,0,1,220,D,09,D,1132,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04408513,11,0,1,140,D,11,D,640,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04408513,12,0,1,140,D,11,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04408633,11,0,2,100,D,09,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04408823,5,0,1,110,D,11,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04408903,3,0,1,190,D,10,D,105,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04409373,6,0,1,110,D,09,D,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04409423,9,0,1,130,D,11,D,650,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04409464,4,0,2,190,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04410263,11,0,2,190,D,09,D,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04410443,6,0,1,190,D,10,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04410943,13,0,1,190,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04410943,14,0,1,190,D,11,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04410943,15,0,2,190,D,09,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04411013,8,0,2,190,D,09,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04411013,108,0,1,190,D,10,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04411013,109,0,1,190,D,11,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04411273,7,0,1,110,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04411943,25,0,2,110,D,09,D,1185,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04413243,2,0,1,190,D,10,D,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04413473,18,0,1,100,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04413473,19,0,1,200,D,10,D,290,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04413503,7,0,1,190,D,11,D,85,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04413833,20,0,1,190,D,09,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04413833,21,0,1,190,D,10,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04413833,22,0,1,190,D,11,D,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04414253,19,0,1,190,D,11,D,79,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04414483,2,0,1,190,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04414983,9,0,1,190,D,10,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04415143,1,0,1,190,D,09,D,307,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04415143,2,0,1,190,D,10,D,307,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04415143,3,0,1,190,D,11,D,307,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04415143,4,0,2,190,D,09,D,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04415153,16,0,1,190,D,11,D,146,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04415153,17,0,1,200,D,11,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04416163,2,0,1,190,D,11,D,81,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04416313,10,0,1,200,D,09,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04416343,12,0,1,200,D,09,D,224,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04416713,3,0,1,190,D,11,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04416843,9,0,1,190,D,10,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04417013,11,0,1,110,D,09,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04417154,12,0,1,190,D,10,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04417164,9,0,1,190,D,11,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04417223,6,0,1,220,D,11,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04418253,6,0,1,190,D,11,D,99,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04418644,3,0,1,200,D,10,D,180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04418833,18,0,1,190,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04418833,19,0,1,190,D,10,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04418833,20,0,1,190,D,11,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04418903,2,0,1,130,D,09,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04418903,3,0,1,130,D,10,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04419073,3,0,1,200,D,09,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04419103,24,0,1,200,D,09,D,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04419153,19,0,1,110,D,11,D,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04419423,5,0,1,190,D,11,D,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04419423,6,0,1,190,D,10,D,105,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04419503,2,0,2,220,D,09,D,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04419663,6,0,2,190,D,09,D,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04419673,6,0,1,200,D,11,D,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04419753,3,0,1,190,D,11,D,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04419973,1,0,1,200,D,09,D,75,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04421092,14,0,1,190,D,07,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04421092,15,0,1,190,D,08,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04421092,16,0,1,190,D,09,D,58,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04421352,3,0,1,200,D,09,D,381,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04421672,13,0,1,110,D,08,D,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04422182,12,0,1,190,D,08,D,109,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
