QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,TELBSNZ,TELBSNZ_,TELRESD,TELRESD_,TELCELL,TELCELL_,TINTNET,TINTNET_,TCABLE,TCABLE_,BILPERD,BILPERD_,QADINE1X,QADI_E1X,QADINE2X,QADI_E2X,QADINE3X,QADI_E3X,QADCAB1X,QADC_B1X,QADCAB2X,QADC_B2X,QADCAB3X,QADC_B3X,TELRES1X,TELR_S1X,TELRES2X,TELR_S2X,TELRES3X,TELR_S3X,TELCEL1X,TELC_L1X,TELCEL2X,TELC_L2X,TELCEL3X,TELC_L3X,TELBLPRS,TELB_PRS,TPHONE,TPHONE_
20211,04548472,20,0,1,,A,,A,,A,1,D,2,D,,A,77,D,77,D,77,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04548542,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,45,D,45,D,45,D,,A,1,D
20211,04548542,21,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04548552,10,0,1,,A,1,D,,A,1,D,2,D,,A,53,E,52,E,55,E,,A,,A,,A,40,E,41,E,43,E,,A,,A,,A,2,D,1,D
20211,04548552,11,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,27,D,27,D,27,D,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04548562,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,105,D,105,D,105,D,,A,1,D
20211,04548562,13,0,1,,A,,A,,A,1,D,2,D,,A,48,D,48,D,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04548632,17,0,1,,A,,A,2,D,1,D,1,D,,A,81,E,81,E,81,E,135,E,135,E,135,E,,A,,A,,A,84,E,84,E,84,E,2,D,1,D
20211,04548672,33,0,1,,A,1,D,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,53,E,53,E,53,E,197,E,197,E,197,E,,A,1,D
20211,04548672,34,0,1,,A,,A,,A,1,D,1,D,,A,38,D,38,D,38,D,200,D,200,D,200,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20211,04548722,9,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,67,D,67,D,67,D,,A,1,D
20211,04548722,10,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04548742,20,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04548742,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D
20211,04548812,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,36,D,36,D,36,D,,A,1,D
20211,04548832,14,0,1,,A,,A,,A,1,D,2,D,,A,54,D,54,D,54,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04548852,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,203,D,203,D,203,D,,A,1,D
20211,04548852,21,0,1,,A,,A,,A,1,D,2,D,,A,156,D,156,D,156,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04548882,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,210,D,211,D,211,D,,A,1,D
20211,04548882,35,0,1,,A,,A,,A,1,D,1,D,,A,55,D,55,D,55,D,100,D,100,D,100,D,,A,,A,,A,,A,,A,,A,1,D,2,D
20211,04548902,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,46,D,46,D,46,D,,A,1,D
20211,04548902,24,0,1,,A,,A,,A,1,D,1,D,,A,83,E,84,E,84,E,167,E,166,E,166,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04548902,25,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,,A,,A,,A,1,D
20211,04548922,22,0,1,,A,,A,2,D,1,D,2,D,,A,32,E,33,E,34,E,,A,,A,,A,,A,,A,,A,58,E,57,E,56,E,2,D,1,D
20211,04548922,23,0,1,,A,1,D,,A,1,D,1,D,,A,80,E,80,E,80,E,108,E,107,E,107,E,52,E,53,E,53,E,,A,,A,,A,2,D,1,D
20211,04548952,12,0,1,,A,1,D,,A,1,D,1,D,,A,61,E,61,E,61,E,92,E,92,E,92,E,47,E,47,E,47,E,,A,,A,,A,2,D,1,D
20211,04548952,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,80,D,80,D,80,D,,A,1,D
20211,04548982,15,0,1,,A,,A,,A,1,D,2,D,,A,145,D,145,D,145,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04548982,16,0,1,,A,,A,,A,1,D,1,D,,A,32,E,32,E,32,E,58,E,58,E,58,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04549002,43,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20211,04549002,44,0,1,,A,,A,,A,1,D,2,D,,A,45,D,45,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04549052,8,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20211,04549072,16,0,1,,A,,A,,A,1,D,2,D,,A,77,D,100,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04549072,17,0,1,,A,,A,,A,1,D,2,D,,A,50,D,70,D,66,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04549082,9,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,74,D,74,D,74,D,,A,1,D
20211,04549092,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,99,D,99,D,99,D,,A,1,D
20211,04549092,24,0,1,,A,,A,,A,1,D,1,D,,A,42,E,40,E,40,E,78,E,80,E,80,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04549112,19,0,1,,A,1,D,,A,1,D,1,D,,A,78,E,78,E,79,E,140,E,140,E,138,E,69,E,69,E,70,E,,A,,A,,A,1,D,1,D
20211,04549112,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,380,D,380,D,380,D,,A,1,D
20211,04549122,35,0,1,,A,1,D,,A,1,D,2,D,,A,50,E,49,E,39,E,,A,,A,,A,36,E,37,E,29,E,,A,,A,,A,2,D,1,D
20211,04549122,36,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,95,D,95,D,95,D,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04549122,37,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,180,D,180,D,180,D,,A,1,D
20211,04549172,25,0,1,,A,,A,2,D,2,D,1,D,,A,,A,,A,,A,77,E,78,E,78,E,,A,,A,,A,65,E,64,E,64,E,2,D,1,D
20211,04549172,26,0,1,,A,,A,,A,1,D,2,D,,A,45,D,45,D,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04549182,27,0,1,,A,1,D,,A,1,D,1,D,,A,49,E,46,E,47,E,94,E,92,E,93,E,57,E,62,E,60,E,,A,,A,,A,2,D,1,D
20211,04549202,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,66,D,66,D,66,D,,A,1,D
20211,04549262,20,0,1,,A,1,D,2,D,1,D,2,D,,A,60,E,60,E,60,E,,A,,A,,A,51,E,51,E,51,E,99,E,99,E,99,E,2,D,1,D
20211,04549262,21,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,32,D,32,D,32,D,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04549352,17,0,1,,A,,A,,A,1,D,2,D,,A,200,D,200,D,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04549352,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20211,04549372,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20211,04549372,21,0,1,,A,,A,,A,1,D,1,D,,A,56,E,58,E,57,E,79,E,77,E,78,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04549392,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,160,D,160,D,160,D,,A,1,D
20211,04549392,34,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,112,D,169,D,169,D,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04549434,13,0,1,,A,,A,,A,1,D,2,D,,A,38,D,38,D,38,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04549442,21,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20211,04549442,22,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04549452,10,0,1,,A,,A,,A,1,D,2,D,,A,24,D,24,D,24,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04549502,45,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,230,D,230,D,230,D,,A,1,D
20211,04549502,46,0,1,,A,,A,,A,1,D,1,D,,A,75,E,75,E,76,E,150,E,150,E,149,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04549522,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,190,D,190,D,190,D,,A,1,D
20211,04549522,25,0,1,,A,,A,,A,1,D,1,D,,A,61,E,52,E,54,E,98,E,85,E,88,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04549532,30,0,1,,A,,A,,A,1,D,2,D,,A,15,D,16,D,14,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04549532,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,141,D,139,D,,A,1,D
20211,04549612,28,0,1,,A,1,D,,A,1,D,1,D,,A,53,E,49,E,47,E,84,E,73,E,73,E,20,E,35,E,37,E,,A,,A,,A,2,D,1,D
20211,04549612,29,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,200,D,200,D,,A,1,D
20211,04549672,51,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,190,D,190,D,190,D,,A,1,D
20211,04549672,52,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04549672,53,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,89,D,89,D,89,D,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04549682,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,22,D,22,D,22,D,,A,1,D
20211,04549682,13,0,1,,A,1,D,,A,1,D,1,D,,A,57,E,58,E,57,E,96,E,95,E,96,E,58,E,58,E,58,E,,A,,A,,A,2,D,1,D
20211,04549712,12,0,1,,A,,A,,A,1,D,1,D,,A,60,E,59,E,60,E,130,E,131,E,130,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04549712,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,247,D,247,D,247,D,,A,1,D
20211,04549732,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,85,D,85,D,85,D,,A,1,D
20211,04549732,40,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,113,D,113,D,113,D,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04549742,59,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,300,D,300,D,300,D,,A,1,D
20211,04549742,60,0,1,,A,,A,,A,1,D,1,D,,A,54,E,53,E,54,E,71,E,72,E,71,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04549782,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D
20211,04549782,24,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04549792,40,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,111,D,111,D,111,D,,A,1,D
20211,04549792,41,0,1,,A,1,D,,A,1,D,1,D,,A,49,E,49,E,49,E,84,E,82,E,82,E,31,E,33,E,33,E,,A,,A,,A,2,D,1,D
20211,04549802,7,0,1,,A,1,D,,A,1,D,1,D,,A,50,E,50,E,50,E,78,E,78,E,78,E,39,E,39,E,39,E,,A,,A,,A,2,D,1,D
20211,04549802,8,0,1,,A,,A,2,D,1,D,2,D,,A,28,E,28,E,28,E,,A,,A,,A,,A,,A,,A,34,E,34,E,34,E,2,D,1,D
20211,04549812,42,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,62,D,62,D,62,D,,A,,A,,A,,A,1,D
20211,04549812,43,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,190,D,190,D,190,D,,A,1,D
20211,04549812,44,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,125,D,125,D,125,D,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04549842,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,350,D,350,D,,A,1,D
20211,04549872,17,0,1,,A,1,D,,A,1,D,1,D,,A,50,E,52,E,52,E,100,E,98,E,98,E,33,E,33,E,33,E,,A,,A,,A,2,D,1,D
20211,04549872,18,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20211,04549882,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,320,D,320,D,320,D,,A,1,D
20211,04549882,13,0,1,,A,,A,,A,1,D,1,D,,A,40,E,42,E,43,E,90,E,88,E,87,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04549912,8,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,47,D,47,D,47,D,,A,1,D
20211,04549912,9,0,1,,A,,A,,A,1,D,1,D,,A,67,E,65,E,75,E,118,E,120,E,136,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04549952,49,0,1,0.50,D,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20211,04549952,50,0,1,,A,,A,,A,1,D,2,D,,A,65,D,65,D,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550002,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,234,D,234,D,234,D,,A,1,D
20211,04550032,33,0,1,,A,,A,,A,1,D,1,D,,A,72,E,71,E,71,E,114,E,115,E,115,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04550032,34,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,224,D,224,D,224,D,,A,1,D
20211,04550042,32,0,1,,A,1,D,,A,1,D,1,D,,A,60,E,61,E,63,E,123,E,120,E,120,E,42,E,44,E,42,E,,A,,A,,A,2,D,1,D
20211,04550042,33,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,117,D,117,D,117,D,,A,1,D
20211,04550062,9,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,47,D,47,D,47,D,,A,1,D
20211,04550082,20,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,10,D,10,D,10,D,,A,1,D
20211,04550082,21,0,1,,A,1,D,,A,1,D,1,D,,A,69,E,70,E,69,E,115,E,115,E,116,E,71,E,70,E,70,E,,A,,A,,A,2,D,1,D
20211,04550102,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,118,D,118,D,118,D,,A,1,D
20211,04550102,27,0,1,,A,,A,,A,1,D,1,D,,A,33,E,33,E,32,E,61,E,61,E,62,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04550122,92,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,131,D,131,D,131,D,,A,1,D
20211,04550122,93,0,1,,A,1,D,,A,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,4,D,4,D,4,D,,A,,A,,A,,A,1,D
20211,04550122,94,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550122,95,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,135,D,135,D,135,D,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550142,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,105,D,105,D,105,D,,A,1,D
20211,04550142,28,0,1,,A,,A,,A,1,D,2,D,,A,73,D,73,D,73,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550152,14,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,170,D,170,D,170,D,,A,1,D
20211,04550152,15,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550192,24,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20211,04550192,25,0,1,,A,,A,,A,1,D,2,D,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550192,26,0,1,,A,1,D,,A,2,D,1,D,,A,,A,,A,,A,95,E,94,E,94,E,37,E,38,E,38,E,,A,,A,,A,2,D,1,D
20211,04550212,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20211,04550272,16,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20211,04550272,17,0,1,,A,,A,,A,1,D,2,D,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550312,9,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550312,10,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20211,04550322,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,60,D,60,D,60,D,,A,1,D
20211,04550322,20,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,95,D,95,D,95,D,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550332,7,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,30,D,30,D,30,D,,A,1,D
20211,04550332,8,0,1,,A,,A,,A,1,D,2,D,,A,18,D,18,D,18,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550362,41,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,343,D,343,D,343,D,,A,1,D
20211,04550362,42,0,1,,A,,A,,A,1,D,1,D,,A,53,E,57,E,57,E,122,E,118,E,118,E,,A,,A,,A,,A,,A,,A,1,D,2,D
20211,04550372,27,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,62,D,62,D,62,D,,A,1,D
20211,04550392,39,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,124,D,124,D,124,D,,A,1,D
20211,04550392,40,0,1,,A,,A,,A,1,D,2,D,,A,120,D,120,D,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550412,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,55,D,55,D,,A,1,D
20211,04550412,14,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,50,D,50,D,50,D,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550412,15,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,55,D,55,D,55,D,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550422,10,0,1,,A,,A,,A,1,D,1,D,,A,49,E,48,E,48,E,86,E,87,E,87,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04550422,11,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,40,D,40,D,40,D,,A,1,D
20211,04550432,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,350,D,350,D,350,D,,A,1,D
20211,04550432,24,0,1,,A,1,D,,A,1,D,1,D,,A,60,D,60,D,60,D,65,D,65,D,65,D,61,D,61,D,61,D,,A,,A,,A,1,D,1,D
20211,04550432,25,0,1,,A,,A,,A,2,D,1,D,,A,,A,,A,,A,40,D,40,D,40,D,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550452,18,0,1,,A,1,D,,A,1,D,1,D,,A,27,E,27,E,28,E,45,E,45,E,45,E,28,E,28,E,27,E,,A,,A,,A,2,D,1,D
20211,04550462,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20211,04550462,16,0,1,,A,,A,,A,1,D,2,D,,A,10,D,10,D,10,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550472,31,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,385,D,385,D,385,D,,A,1,D
20211,04550472,32,0,1,,A,,A,,A,1,D,1,D,,A,83,E,84,E,83,E,132,E,131,E,132,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04550494,12,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,150,D,150,D,150,D,,A,1,D
20211,04550494,13,0,1,,A,,A,,A,1,D,2,D,,A,60,D,60,D,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550512,23,0,1,,A,,A,,A,1,D,2,D,,A,25,D,25,D,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550562,13,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,68,D,68,D,68,D,,A,1,D
20211,04550562,14,0,1,,A,,A,,A,1,D,2,D,,A,57,D,57,D,57,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550572,28,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,96,D,96,D,96,D,,A,1,D
20211,04550572,29,0,1,,A,,A,,A,1,D,2,D,,A,80,D,80,D,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550592,15,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,55,D,55,D,55,D,,A,1,D
20211,04550592,16,0,1,,A,,A,2,D,1,D,2,D,,A,26,E,27,E,27,E,,A,,A,,A,,A,,A,,A,44,E,43,E,43,E,2,D,1,D
20211,04550612,51,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,140,D,140,D,140,D,,A,1,D
20211,04550612,52,0,1,,A,,A,,A,1,D,2,D,,A,140,D,140,D,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,D
20211,04550622,19,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,27,D,27,D,27,D,,A,1,D
20211,04550622,20,0,1,,A,1,D,,A,1,D,1,D,,A,61,E,61,E,63,E,102,E,102,E,102,E,37,E,37,E,35,E,,A,,A,,A,2,D,1,D
20211,04550642,38,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,240,D,240,D,240,D,,A,1,D
20211,04550642,39,0,1,,A,,A,,A,1,D,1,D,,A,46,E,66,E,65,E,104,E,134,E,135,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04550652,21,0,1,,A,1,D,,A,1,D,1,D,,A,38,E,38,E,40,E,71,E,71,E,69,E,21,E,21,E,21,E,,A,,A,,A,2,D,1,D
20211,04550652,22,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,130,D,130,D,130,D,,A,1,D
20211,04550682,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,90,D,90,D,90,D,,A,1,D
20211,04550682,27,0,1,,A,,A,,A,1,D,1,D,,A,49,E,45,E,45,E,66,E,70,E,70,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04550692,36,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,221,D,221,D,221,D,,A,1,D
20211,04550692,37,0,1,,A,,A,,A,1,D,1,D,,A,92,E,91,E,91,E,138,E,139,E,139,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04550762,26,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,250,D,250,D,250,D,,A,1,D
20211,04550762,27,0,1,,A,,A,,A,1,D,1,D,,A,88,E,88,E,89,E,142,E,142,E,141,E,,A,,A,,A,,A,,A,,A,2,D,2,D
20211,04550842,23,0,1,,A,,A,2,D,2,D,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,100,D,100,D,100,D,,A,1,D
20211,04550842,24,0,1,,A,,A,,A,1,D,1,D,,A,33,E,33,E,34,E,67,E,67,E,66,E,,A,,A,,A,,A,,A,,A,2,D,2,D
