QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,EDUC_AY,EDUC_AY_,EDUCGFTC,EDUC_FTC,EDSCHL_A,EDSC_L_A,EDMONTHA,EDMO_THA,EDREIMBX,EDRE_MBX,JEDUCNET,JEDU_NET,EDUC_A1,EDUC_A1_,EDUC_A2,EDUC_A2_,EDUC_A3,EDUC_A3_,EDUC_A4,EDUC_A4_,EDUC_A5,EDUC_A5_,EDUC_A6,EDUC_A6_,EDUC_A7,EDUC_A7_,EDUC_A8,EDUC_A8_,EDUC_A9,EDUC_A9_
20204,04350174,10,0,1,200,D,2,D,,A,09,D,,A,905,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04350174,11,0,1,200,D,2,D,,A,10,D,,A,345,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04350174,12,0,2,200,D,1,D,,A,09,D,,A,340,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04350384,5,0,1,350,D,1,D,1,D,09,D,79,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04350994,14,0,1,350,D,1,D,1,D,09,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04350994,15,0,2,300,D,1,D,1,D,09,D,,A,2300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04350994,16,0,2,350,D,1,D,1,D,09,D,,A,350,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04351114,6,0,1,100,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04351704,10,0,1,350,D,1,D,2,D,09,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04351804,7,0,1,100,D,1,D,,A,09,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04351804,8,0,1,100,D,1,D,,A,10,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378033,4,0,1,300,D,2,D,1,D,07,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378033,5,0,1,300,D,2,D,1,D,08,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378173,8,0,1,300,D,1,D,2,D,08,D,,A,7000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378173,9,0,1,200,D,1,D,,A,13,D,,A,220,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378263,1,0,1,350,D,1,D,2,D,08,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378613,14,0,1,350,D,1,D,2,D,08,D,,A,69,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378613,15,0,1,350,D,1,D,2,D,08,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378613,16,0,1,360,D,1,D,2,D,08,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378613,17,0,1,350,D,1,D,2,D,09,D,,A,41,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378613,18,0,1,350,D,1,D,2,D,08,D,,A,32,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378673,2,0,1,360,D,2,D,1,D,08,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378673,3,0,1,350,D,2,D,1,D,08,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04378673,4,0,1,380,D,2,D,1,D,08,D,,A,,H,310,D,320,D,360,D,,A,,A,,A,,A,,A,,A
20204,04378673,4,1,1,360,D,2,D,1,D,08,D,,A,5000,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379083,3,0,1,300,D,1,D,3,D,07,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379083,4,0,1,300,D,1,D,3,D,08,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379083,5,0,1,300,D,1,D,3,D,09,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379373,14,0,1,100,D,1,D,,A,13,D,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379373,15,0,1,360,D,1,D,2,D,08,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379373,16,0,1,360,D,1,D,2,D,08,D,,A,20,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379373,17,0,2,100,D,1,D,,A,07,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379503,1,0,1,350,D,1,D,2,D,07,D,,A,123,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379523,5,0,1,380,D,1,D,1,D,08,D,,A,,H,380,D,300,D,,A,,A,,A,,A,,A,,A,,A
20204,04379523,5,1,1,300,D,1,D,1,D,08,D,,A,1684,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379523,5,2,1,350,D,1,D,1,D,08,D,,A,642,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379523,5,3,1,360,D,1,D,1,D,08,D,,A,194,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379563,1,0,1,350,D,1,D,1,D,09,D,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379563,2,0,1,100,D,1,D,,A,08,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379804,7,0,1,300,D,1,D,1,D,08,D,,A,7000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379804,8,0,1,350,D,1,D,1,D,08,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379823,11,0,1,300,D,1,D,6,D,08,D,,A,1125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379823,12,0,1,100,D,1,D,,A,08,D,,A,115,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04379873,4,0,1,360,D,1,D,2,D,08,D,,A,6,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380033,6,0,1,360,D,1,D,2,D,08,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380263,3,0,1,345,D,1,D,,A,08,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380393,11,0,1,300,D,2,D,1,D,08,D,,A,2900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380553,11,0,1,300,D,1,D,2,D,13,D,,A,910,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380553,12,0,1,350,D,1,D,2,D,09,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380603,7,0,1,345,D,1,D,,A,13,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380603,8,0,1,350,D,1,D,2,D,09,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380803,4,0,1,350,D,1,D,2,D,09,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380903,3,0,1,200,D,1,D,,A,13,D,,A,1170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380903,4,0,1,350,D,1,D,2,D,08,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380954,1,0,1,100,D,1,D,,A,08,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04380964,5,0,1,350,D,2,D,2,D,08,D,,A,280,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381033,5,0,1,100,D,1,D,,A,13,D,,A,160,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381203,1,0,1,200,D,1,D,,A,07,D,,A,788,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381203,2,0,1,200,D,1,D,,A,08,D,,A,788,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381333,11,0,1,100,D,1,D,,A,08,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381453,12,0,1,300,D,1,D,2,D,07,D,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381453,13,0,1,350,D,1,D,2,D,08,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381693,6,0,1,380,D,1,D,1,D,08,D,,A,,H,380,D,300,D,,A,,A,,A,,A,,A,,A,,A
20204,04381693,6,1,1,300,D,1,D,1,D,08,D,,A,129,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381693,6,2,1,350,D,1,D,1,D,08,D,,A,37,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381693,6,3,1,360,D,1,D,1,D,08,D,,A,34,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381703,4,0,1,360,D,1,D,2,D,08,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381713,13,0,1,100,D,1,D,,A,09,D,,A,450,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381713,14,0,1,100,D,1,D,,A,13,D,,A,132,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381713,15,0,1,300,D,1,D,2,D,08,D,,A,10180,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381713,16,0,1,350,D,1,D,2,D,08,D,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381743,2,0,1,350,D,1,D,1,D,08,D,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04381913,1,0,1,350,D,1,D,1,D,08,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382193,16,0,1,100,D,1,D,,A,09,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382193,17,0,1,100,D,1,D,,A,07,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382193,18,0,1,100,D,1,D,,A,08,D,,A,48,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382423,16,0,1,300,D,1,D,2,D,13,D,,A,3200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382423,17,0,1,360,D,1,D,2,D,08,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382423,18,0,1,350,D,1,D,2,D,09,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382453,6,0,1,345,D,1,D,,A,09,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382453,7,0,1,350,D,1,D,2,D,09,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382713,3,0,1,360,D,1,D,2,D,09,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382893,2,0,1,200,D,1,D,,A,13,D,,A,320,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04382973,7,0,1,350,D,1,D,2,D,09,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04383053,6,0,1,350,D,1,D,2,D,09,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04383103,3,0,1,300,D,1,D,1,D,13,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04383713,9,0,1,380,D,1,D,,A,13,D,600,D,,H,380,D,100,D,,A,,A,,A,,A,,A,,A,,A
20204,04383713,9,1,1,100,D,1,D,,A,13,D,,A,75,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04383713,10,0,1,380,D,1,D,2,D,08,D,1000,D,0,D,380,D,360,D,,A,,A,,A,,A,,A,,A,,A
20204,04384024,10,0,1,100,D,1,D,,A,13,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384024,11,0,1,100,D,1,D,,A,13,D,,A,70,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384024,12,0,1,300,D,1,D,2,D,13,D,,A,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384113,2,0,1,350,D,1,D,2,D,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384383,1,0,1,300,D,1,D,1,D,07,D,,A,675,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384383,2,0,1,350,D,1,D,1,D,08,D,,A,410,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384433,12,0,1,200,D,1,D,,A,13,D,,A,460,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384723,3,0,1,300,D,2,D,1,D,08,D,2364,D,9454,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384723,4,0,1,320,D,2,D,,A,13,D,,A,1500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384783,17,0,1,300,D,2,D,1,D,08,D,,A,18000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384783,18,0,1,310,D,2,D,,A,08,D,,A,11100,T,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384783,19,0,1,320,D,2,D,,A,08,D,,A,4000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384783,20,0,1,350,D,2,D,1,D,08,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384853,4,0,1,300,D,1,D,2,D,08,D,,A,1287,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384853,5,0,1,360,D,1,D,6,D,13,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04384943,5,0,1,360,D,1,D,2,D,08,D,,A,30,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385193,9,0,1,345,D,2,D,,A,07,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385213,6,0,1,300,D,1,D,1,D,08,D,,A,2500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04385423,5,0,1,100,D,2,D,,A,09,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386513,11,0,1,300,D,1,D,2,D,13,D,,A,1100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386803,9,0,1,300,D,2,D,1,D,13,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386803,10,0,1,350,D,1,D,1,D,08,D,,A,68,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386863,5,0,1,300,D,2,D,1,D,08,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386863,6,0,1,350,D,2,D,1,D,09,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,23,0,1,100,D,1,D,,A,07,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,24,0,1,100,D,1,D,,A,09,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,25,0,1,300,D,1,D,1,D,08,D,,A,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,26,0,1,350,D,1,D,1,D,08,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386874,27,0,2,100,D,1,D,,A,07,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386963,1,0,1,100,D,1,D,,A,13,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386963,2,0,1,100,D,1,D,,A,09,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386963,3,0,1,200,D,1,D,,A,13,D,,A,1000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386963,4,0,1,360,D,1,D,2,D,08,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386993,22,0,1,100,D,1,D,,A,08,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386993,23,0,1,100,D,1,D,,A,09,D,,A,65,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386993,24,0,1,100,D,1,D,,A,07,D,,A,240,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04386993,25,0,1,350,D,1,D,2,D,08,D,,A,73,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387053,14,0,1,300,D,1,D,1,D,09,D,,A,2600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387053,15,0,1,350,D,1,D,2,D,08,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387093,11,0,1,100,D,1,D,,A,13,D,,A,170,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04387403,10,0,1,100,D,1,D,,A,09,D,,A,168,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388073,1,0,1,360,D,1,D,5,D,08,D,,A,110,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388363,3,0,1,300,D,1,D,1,D,08,D,,A,3005,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388363,4,0,1,350,D,1,D,1,D,08,D,,A,275,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388453,5,0,1,350,D,1,D,2,D,09,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388453,6,0,1,360,D,1,D,2,D,09,D,,A,76,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388483,5,0,1,100,D,1,D,,A,13,D,,A,107,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388703,2,0,1,100,D,1,D,,A,13,D,,A,28,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388773,2,0,1,300,D,1,D,1,D,08,D,,A,1140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388773,3,0,1,300,D,1,D,1,D,09,D,,A,1140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388773,4,0,1,350,D,1,D,1,D,09,D,,A,45,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388793,10,0,1,360,D,1,D,6,D,07,D,,A,175,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04388943,22,0,1,300,D,1,D,2,D,07,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389013,14,0,1,100,D,1,D,,A,08,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389013,15,0,1,100,D,1,D,,A,08,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389013,16,0,1,100,D,1,D,,A,09,D,,A,120,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389013,17,0,2,100,D,1,D,,A,07,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389013,18,0,2,100,D,1,D,,A,07,D,,A,60,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389043,5,0,1,100,D,1,D,,A,13,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389043,6,0,1,350,D,1,D,1,D,07,D,,A,80,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389043,7,0,1,300,D,1,D,1,D,07,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389323,4,0,1,300,D,1,D,1,D,07,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389693,2,0,1,200,D,1,D,,A,07,D,,A,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389693,3,0,1,200,D,1,D,,A,08,D,,A,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389693,4,0,1,200,D,1,D,,A,09,D,,A,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04389693,5,0,2,200,D,1,D,,A,07,D,,A,260,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04390053,11,0,1,200,D,1,D,,A,09,D,,A,1112,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04390053,12,0,2,200,D,1,D,,A,07,D,,A,420,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04390093,4,0,1,320,D,1,D,,A,13,D,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04390253,11,0,1,350,D,1,D,2,D,08,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04390363,5,0,1,350,D,1,D,2,D,08,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04390363,6,0,1,350,D,1,D,2,D,09,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04390383,10,0,1,100,D,1,D,,A,09,D,,A,157,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04390713,9,0,1,300,D,2,D,1,D,07,D,,A,3700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04390723,6,0,1,310,D,1,D,,A,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04390723,7,0,1,360,D,1,D,2,D,09,D,,A,110,F,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04391143,13,0,1,300,D,1,D,6,D,13,D,,A,670,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04391164,5,0,1,300,D,1,D,2,D,13,D,,A,250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04391164,6,0,1,300,D,1,D,2,D,13,D,,A,359,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04391293,11,0,1,300,D,2,D,1,D,09,D,,A,6250,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04391333,7,0,1,200,D,1,D,,A,13,D,,A,1800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04391463,7,0,1,300,D,1,D,1,D,08,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04391603,21,0,1,100,D,1,D,,A,13,D,,A,140,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04391603,22,0,2,300,D,1,D,2,D,07,D,,A,900,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04391603,23,0,2,350,D,1,D,2,D,07,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04391743,3,0,1,300,D,1,D,1,D,08,D,,A,12500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04391743,4,0,1,350,D,1,D,1,D,09,D,,A,500,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04392163,5,0,2,300,D,1,D,1,D,08,D,,A,17675,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04392163,6,0,2,350,D,1,D,1,D,08,D,,A,50,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04392413,13,0,1,100,D,1,D,,A,13,D,,A,295,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04392413,14,0,1,100,D,1,D,,A,13,D,,A,619,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04392413,15,0,1,300,D,1,D,6,D,13,D,,A,600,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04393063,13,0,1,300,D,1,D,4,D,13,D,,A,2700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04393063,14,0,1,350,D,1,D,4,D,09,D,,A,150,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04393063,15,0,1,100,D,1,D,,A,13,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04393444,11,0,2,350,D,1,D,2,D,08,D,,A,40,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04393453,9,0,1,350,D,2,D,2,D,10,D,,A,35,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04393583,5,0,1,300,D,1,D,1,D,13,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04393593,7,0,1,300,D,1,D,1,D,09,D,,A,400,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394013,3,0,1,100,D,1,D,,A,08,D,,A,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394013,4,0,1,100,D,1,D,,A,09,D,,A,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394013,5,0,1,100,D,1,D,,A,13,D,,A,88,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394033,8,0,1,200,D,1,D,,A,13,D,,A,125,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394123,2,0,1,300,D,1,D,1,D,10,D,,A,680,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394233,5,0,1,200,D,1,D,,A,13,D,,A,700,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394573,14,0,1,300,D,2,D,1,D,09,D,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394573,15,0,1,300,D,2,D,1,D,10,D,,A,750,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394573,16,0,1,350,D,2,D,1,D,09,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394573,17,0,1,345,D,1,D,,A,09,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394573,18,0,1,345,D,1,D,,A,10,D,,A,360,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394573,19,0,2,300,D,1,D,1,D,08,D,,A,588,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394583,3,0,2,300,D,1,D,2,D,08,D,,A,3582,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394693,8,0,1,350,D,1,D,2,D,09,D,,A,90,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394973,10,0,1,335,D,2,D,1,D,13,D,,A,,H,310,D,320,D,300,D,,A,,A,,A,,A,,A,,A
20204,04394973,10,1,1,300,D,2,D,1,D,13,D,,A,6500,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04394973,11,0,1,350,D,2,D,1,D,08,D,,A,300,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04395063,3,0,1,300,D,1,D,4,D,13,D,,A,800,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04395063,4,0,1,350,D,1,D,4,D,08,D,,A,200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04395103,12,0,1,350,D,1,D,2,D,08,D,,A,100,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04395173,2,0,2,350,D,1,D,2,D,08,D,,A,7,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04395223,10,0,1,350,D,1,D,2,D,08,D,,A,25,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04395283,10,0,1,100,D,1,D,,A,13,D,,A,95,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04395283,11,0,1,200,D,1,D,,A,13,D,,A,1848,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04395323,10,0,1,335,D,1,D,1,D,08,D,,A,,H,300,D,310,D,320,D,,A,,A,,A,,A,,A,,A
20204,04395323,10,1,1,300,D,1,D,1,D,08,D,,A,55000,E,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04395323,11,0,1,310,D,1,D,,A,08,D,,A,11100,T,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04395323,12,0,1,310,D,1,D,,A,13,D,,A,1200,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04395323,13,0,1,320,D,1,D,,A,08,D,,A,3000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
20204,04395323,14,0,1,320,D,1,D,,A,08,D,,A,2000,D,,A,,A,,A,,A,,A,,A,,A,,A,,A
